"row_type","row_id","paper_year","question_number_or_topic_id","text_preview","flags","sample_reason","decision","notes","assign_topic_id","difficulty","stimulus_preview"
"question","435e6157-3134-451d-a3b0-d7e169ea32a4","2026","23","India’s first underwater road-cum-rail tunnel is proposed under which State?","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","731f7ea2-af59-4434-963c-ec99b77bf40e","2026","24","Which of the following species is listed as Near Threatened in the International Union for Conservation of Nature (IUCN) Red List?","no_primary_tag","flagged","","","","",""
"question","96983e4c-9443-438f-ba1d-4a9622cb33a7","2026","25","Which famous statue is located on the bank of the Narmada River?","no_primary_tag","flagged","","","","",""
"question","e31db937-4117-4543-944a-0ffa11ad37c6","2026","26","The National Security Guard (NSG), India’s elite counter-terrorism force, is popularly known by which nickname?","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","81ef43fd-1890-405f-9ce2-48ecb8b555ec","2026","27","Digital Postal Index Number (DIGIPIN) is India’s geo-coded digital addressing system. How many characters are used in a DIGIPIN?","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","a7cd2a57-d363-4ead-ba0b-5290d0ceb402","2026","28","The Reserve Bank of India recently cancelled the banking licence of which payments bank in April 2026?","no_primary_tag","flagged","","","","",""
"question","d05258b3-b61d-47be-b1c6-752e578da1ca","2026","29","In the context of Real Time Gross Settlement (RTGS) transactions in India, what is the minimum transaction amount?","no_primary_tag","flagged","","","","",""
"question","fd588fbf-d6de-4553-809b-0941ae676f05","2026","30","Who is the author of the book M. S. Swaminathan: The Man Who Fed India?","no_primary_tag","flagged","","","","",""
"question","50a601b2-a5b1-4d35-972c-b57d1937cd63","2026","31","Which of the following personalities has not been awarded the Bharat Ratna?","no_primary_tag","flagged","","","","",""
"question","0a1a3638-6d31-46b8-b17d-2fa4af6dcdbd","2026","32","The Quick Response (QR) Code originated in which of the following country?","no_primary_tag","flagged","","","","",""
"question","be6cee63-52ce-4af0-a166-65ee63ac9904","2026","33","Which of the following is a diamond mine located in India?","no_primary_tag","flagged","","","","",""
"question","799413a5-0a2a-4717-a6c4-b34dde156250","2026","34","Which of the following places has a currency note printing press of Government of India?","no_primary_tag","flagged","","","","",""
"question","e632c832-0d26-4c61-bb8c-abbde570ac90","2026","35","According to the Immediate Payment Service (IMPS) is a real-time fund transfer system that enables instant interbank transfers. IMPS was int","no_primary_tag","flagged","","","","",""
"question","c3a497a7-9821-4a3b-99c5-11961fefda9c","2026","36","India is a permanent member of which of the following international group?","no_primary_tag","flagged","","","","",""
"question","d55a8109-c3ce-4e08-8800-2ba9574fed77","2026","37","In April 2026, which bank signed a strategic Memorandum of Understanding with Government e-Marketplace (GeM) to strengthen financial access ","no_primary_tag","flagged","","","","",""
"question","9d3bf2a4-fd78-4666-8562-3117423f24c7","2026","38","According to the International Monetary Fund (IMF), what does “Geo-economic fragmentation” broadly refer to?","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","978308d3-3020-45b1-bee7-e05d9a8237ab","2026","39","India’s Grandmaster R. Vaishali won the FIDE Women’s Candidates Tournament 2026 in Cyprus after defeating Kateryna Lagno in the final round.","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","7b6e13e8-ac4c-444c-b3b6-b10f0094aa31","2026","40","India’s first underwater museum is being developed in which State?","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","9f00a91a-b5cd-4d75-b20f-1c91b2e71336","2026","41","What is the name of India’s digital currency issued by the Reserve Bank of India?","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","6c929b39-df7d-40a7-9df7-d26ae33bc1bd","2026","42","Which Indian fort wall has been ranked as the second-longest surviving wall in the world after the Great Wall of China?","no_primary_tag","flagged","","","","",""
"question","977fc7d2-9209-41a9-b086-aa58f10c4ae9","2026","43","With reference to the Aravalli Range, consider the following statements: 1. The Luni River originates from the Aravalli Range. 2. Guru Shikh","no_primary_tag","flagged","","","","",""
"question","b51c3c4e-a34c-49f9-a14c-e66bb964a02d","2026","44","Under the Income-tax Rules, 2026, Form 130 replaced which earlier form used as the Tax Deducted at Source certificate for salaried employees","no_primary_tag","flagged","","","","",""
"question","2e6d4e64-95cf-44de-8875-01b25c1f48ba","2026","45","__________ is a scheme launched to provide all-weather road connectivity to eligible unconnected rural habitations.","suspicious_repeat_char;no_primary_tag","flagged","","","","",""
"question","68e42cf5-bdc0-44dc-b55e-0b32cccf5dc6","2026","46","Who is the Chairman of the 16th Finance Commission?","no_primary_tag","flagged","","","","",""
"question","b8b7b526-5f4a-4e6c-a745-c7278d4d8b9c","2026","47","As per the World Bank Atlas, Gross National Income (GNI) per capita is calculated and expressed in which currency? 1. US Dollar 2. Euro 3. P","no_primary_tag","flagged","","","","",""
"question","3bc9fd7d-5859-43f1-9dcd-5851b548e7f9","2026","48","Who was the 27th Chief of the Naval Staff of India?","no_primary_tag","flagged","","","","",""
"question","4fe8bf7a-616d-4429-98ff-24bfa1d9ac7f","2026","49","Which of the following was part of the consortium that signed an agreement to acquire Royal Challengers Bengaluru (RCB) from United Spirits ","no_primary_tag","flagged","","","","",""
"question","cbaa3783-ccfe-4e0b-a8b3-204aad07c090","2026","50","Chabahar Port is located in which country?","no_primary_tag","flagged","","","","",""
"question","b6154be5-0c97-4d1b-9085-61db1b0ff915","2026","51","Which of the following is the benchmark stock market index of the National Stock Exchange of India (NSE)?","no_primary_tag","flagged","","","","",""
"question","589f35cb-b76f-42b3-9703-2da6982a1ab4","2026","52","Which of the following is not included as a component of India’s foreign exchange reserves?","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","b15cae37-0c87-4b04-a5fc-b7a382470347","2026","53","Which Union Territory set a Guinness World Record by unfurling the largest underwater national flag beneath the sea?","no_primary_tag","flagged","","","","",""
"question","86002779-8904-4179-8b03-6ba2d7001140","2026","54","Match the following dams with the rivers on which they are built: Dam River 1. Tehri Dam a. Mahanadi 2. Hirakud Dam b. Bhagirathi 3. Bhakra ","no_primary_tag","flagged","","","","",""
"question","b30bbf95-5f03-42dd-9f17-ea9dd47c0b55","2026","55","Which bank received the Pension Fund Regulatory and Development Authority (PFRDA) National Award for its performance in promoting pension co","no_primary_tag","flagged","","","","",""
"question","7105ad1e-b88f-4afa-b261-7a33a4eb90bc","2026","56","Mission SAKSHAM, launched by the Reserve Bank of India, is a capacity-building initiative for which sector?","no_primary_tag","flagged","","","","",""
"question","7802b29f-d1c9-4981-a09f-a339deaa043f","2026","57","The JANANI platform, launched by the Union Health Ministry to strengthen maternal and child healthcare, is a service-oriented digital platfo","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","922d1947-2b01-4243-83aa-789c7ba407c9","2026","58","Which Indian leader had the distinction of serving as the President of the Indian National Congress and later becoming the President of Indi","no_primary_tag","flagged","","","","",""
"question","91675498-0569-496e-8d80-11c891abf42b","2026","59","India’s first satellite-tagged Ganges Softshell Turtle was released in which national park?","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","928c8863-88b8-4b61-91f4-32d682e5b755","2026","60","The inaugural International Cricket Council (ICC) Women’s Challenge Trophy was hosted by which country?","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","4ac4735e-ef03-4ce1-8b15-565c201734d3","2026","61","RBI has launched a portal for digital submission and processing of regulatory applications?","no_primary_tag","flagged","","","","",""
"question","dd38a08c-5445-49ca-bbdb-d5fd4185aec5","2026","62","Which of the following currency-country pairs is incorrectly matched?","no_primary_tag","flagged","","","","",""
"question","c02fea59-8401-4fb7-b276-a448bde38fa8","2026","63","Which country ranked 1st in the World Press Freedom Index 2026 released by Reporters Without Borders (RSF)?","no_primary_tag","flagged","","","","",""
"question","44a29ded-7bfb-43d7-949b-c1fc34797e05","2026","64","Which bank announced a US$70 billion push to connect Asia’s power grids and digital networks by 2035?","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","d435def6-8729-4739-9750-91403668a092","2026","65","Which of the following biodiversity hotspots are found in India?","no_primary_tag","flagged","","","","",""
"question","94ce286e-c5cb-447f-bc2f-65c818c4becc","2026","66","To support small-value digital payments even in areas with weak or limited internet connectivity, which version of Unified Payments Interfac","no_primary_tag","flagged","","","","",""
"question","c26a338e-8567-4748-becf-9d81c59255b4","2026","67","To manage domestic availability and price stability, India extended restrictions on the export in May 2026 of which agricultural commodity t","no_primary_tag","flagged","","","","",""
"question","54dd9e3e-17f2-4d72-9939-b53c93cb873e","2026","68","The International Booker Prize 2026 recognises outstanding works of fiction translated into English. Which book won the International Booker","no_primary_tag","flagged","","","","",""
"question","7ecdb3f0-003c-4c2e-9d80-1ece9f65d7eb","2026","69","In April 2026, which fintech company received approval from the Reserve Bank of India (RBI) for a Non-Banking Financial Company (NBFC) licen","no_primary_tag","flagged","","","","",""
"question","02a9bdaa-c40f-4977-876d-ed4f107251ee","2026","70","Which of the following countries is located along the edge of the Pacific Ocean?","no_primary_tag","flagged","","","","",""
"question","acbee2a8-8961-4ffb-a443-22eeb4dc2f4b","2026","71","Which of the following is a Fundamental Right?","no_primary_tag","flagged","","","","",""
"question","db183f8d-748a-4340-ad0e-5a44a026bf1a","2026","72","Which initiative was launched by the Supreme Court of India to integrate case data across different levels of the judicial system?","no_primary_tag","flagged","","","","",""
"question","1801d1c0-7922-4a17-adb6-374031799f1d","2026","73","Which of the following is generally not a member of the State Level Bankers’ Committee (SLBC)?","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","4e6985ab-cded-482f-b6c6-9969afc31733","2026","74","CTBC Bank, one of leading private-sector banks, recently opened a branch in Gujarat International Finance Tec-City (GIFT City) to strengthen","no_primary_tag","flagged","","","","",""
"question","41ffa638-a718-46e0-8c78-10588af603ac","2026","75","Match the following major revolutions in India with their respective pioneers: Revolution Pioneer 1. Green Revolution a. Homi J. Bhabha 2. W","no_primary_tag","flagged","","","","",""
"question","3b5103c4-e6d0-452c-9366-d7d58a3b779a","2026","76","What was the year-on-year (YoY) growth in bank credit for Scheduled Commercial Banks (SCBs) as on end-March 2026?","no_primary_tag","flagged","","","","",""
"question","b2e9bac9-ffee-4db3-b5cb-0737ec403527","2026","77","The report titled “Moving Towards Effective City Government – A Framework for Million-Plus Cities” is released by which of the following?","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","d96cfb79-19ef-49de-93be-1538fcddb0d9","2026","78","According to the JM Financial-Hurun Unlisted Gems 2026 list, which company ranked 1st among India’s highest-revenue unlisted companies in 20","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","150337ff-ae50-44a6-aabc-fc772b95a9d7","2026","79","What is the minimum amount required to open or maintain a Public Provident Fund (PPF) account in a financial year?","no_primary_tag","flagged","","","","",""
"question","46a64e8c-60c2-4cc2-9c66-c22985622365","2026","80","With reference to India’s renewable energy progress, consider the following statements: 1. India achieved 50% of its total installed power c","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","450db15d-ffe8-4826-8a52-0578a2cee684","2026","81","replaced by blanks. Choose the best combination of words that can fit into the blanks in the same order to make a grammatically and logicall","suspicious_repeat_char;no_primary_tag","flagged","verified","","","medium",""
"question","6f292968-8b31-40b8-a461-e341e4c21810","2026","82","replaced by blanks. Choose the best combination of words that can fit into the blanks in the same order to make a grammatically and logicall","non_ascii_suspect;suspicious_repeat_char;no_primary_tag","flagged","verified","","","medium",""
"question","ac709493-9b68-454e-befb-ffa765b037ee","2026","83","replaced by blanks. Choose the best combination of words that can fit into the blanks in the same order to make a grammatically and logicall","non_ascii_suspect;suspicious_repeat_char;no_primary_tag","flagged","verified","","","medium",""
"question","fde77b71-8dda-4564-8e0b-d25924c9dcc4","2026","84","replaced by blanks. Choose the best combination of words that can fit into the blanks in the same order to make a grammatically and logicall","non_ascii_suspect;suspicious_repeat_char;no_primary_tag","flagged","verified","","","medium",""
"question","3a5b3b5b-80b7-41f7-9630-ecfb0efd7f86","2026","85","replaced by blanks. Choose the best combination of words that can fit into the blanks in the same order to make a grammatically and logicall","suspicious_repeat_char;no_primary_tag","flagged","verified","","","medium",""
"question","8fabe838-507e-4e36-92ee-2a65cc9f2436","2026","86","and III) are given. One or more of these sentences may contain a grammatical, idiomatic, or syntactic error. Read them carefully and select ","no_primary_tag","flagged","verified","","","medium",""
"question","dd84f210-030a-444b-8d01-d85f3cca83cb","2026","87","and III) are given. One or more of these sentences may contain a grammatical, idiomatic, or syntactic error. Read them carefully and select ","no_primary_tag","flagged","verified","","","medium",""
"question","943b31e6-e9ff-4ce0-a3b9-dde0ff7701e2","2026","88","and III) are given. One or more of these sentences may contain a grammatical, idiomatic, or syntactic error. Read them carefully and select ","no_primary_tag","flagged","verified","","","medium",""
"question","1769f42b-6bee-4f1f-89e1-9407d9fff411","2026","89","sentence has been segregated into five parts designated as (A), (B), (C), (D), and (E). These parts are jumbled. Choose the option that prov","no_primary_tag","flagged","verified","","","medium",""
"question","b3554c2a-529d-4259-bba0-62777526a715","2026","90","sentence has been segregated into five parts designated as (A), (B), (C), (D), and (E). These parts are jumbled. Choose the option that prov","no_primary_tag","flagged","verified","","","medium",""
"question","13c64df1-9aff-429d-8a84-d316df3ca497","2026","91","sentence has been segregated into five parts designated as (A), (B), (C), (D), and (E). These parts are jumbled. Choose the option that prov","no_primary_tag","flagged","verified","","","medium",""
"question","d421c103-3857-4748-8098-8cf27370b69a","2026","92","Read the following statements and identify which of them contains a grammatical error: I. Not only did the committee approve the foundationa","no_primary_tag","flagged","verified","","","medium",""
"question","c16b6741-77ed-4bbd-8919-650dbdb50a26","2026","93","below it. In the contemporary macroeconomic discourse surrounding post-industrial vulnerabilities, the persistence of food insecurity within","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium",""
"question","faa7c8dd-f99b-400f-95d3-0f47d3a14198","2026","94","below it. In the contemporary macroeconomic discourse surrounding post-industrial vulnerabilities, the persistence of food insecurity within","non_ascii_suspect;no_primary_tag","flagged","verified","","","easy",""
"question","ba925c20-c18c-4c11-a1fe-562e95e4b3ac","2026","95","below it. In the contemporary macroeconomic discourse surrounding post-industrial vulnerabilities, the persistence of food insecurity within","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium",""
"question","b13c7773-8cf2-4cee-9fc4-0a091321d764","2026","96","below it. In the contemporary macroeconomic discourse surrounding post-industrial vulnerabilities, the persistence of food insecurity within","non_ascii_suspect;no_primary_tag","flagged","verified","","","easy",""
"question","2fe41d2a-3453-4c6a-83b8-156412e15093","2026","97","below it. In the contemporary macroeconomic discourse surrounding post-industrial vulnerabilities, the persistence of food insecurity within","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium",""
"question","a362ea3c-2842-4e21-bb7c-632fa5c74ef0","2026","98","below it. In the contemporary macroeconomic discourse surrounding post-industrial vulnerabilities, the persistence of food insecurity within","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium",""
"question","337a2024-64f0-4eae-bfac-fce49c2b8a1a","2026","99","below it. In the contemporary macroeconomic discourse surrounding post-industrial vulnerabilities, the persistence of food insecurity within","non_ascii_suspect;no_primary_tag","flagged","verified","","","easy",""
"question","bb04cc71-d8d4-40a8-b0e8-c3d0297e0147","2026","100","below it. In the contemporary macroeconomic discourse surrounding post-industrial vulnerabilities, the persistence of food insecurity within","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium",""
"question","ddeb8af9-c0f4-4e0a-9961-43198ef8cc9c","2026","101","below it. In the contemporary macroeconomic discourse surrounding post-industrial vulnerabilities, the persistence of food insecurity within","non_ascii_suspect;no_primary_tag","flagged","verified","","","easy",""
"question","b8ec1d77-b325-43b3-af08-066eb351c557","2026","102","words are underlined. Choose the option which gives the correct sequence of these words to make the sentence grammatically and contextually ","no_primary_tag","flagged","verified","","","medium",""
"question","e115e6fc-8164-4eb2-aacc-c410a111509e","2026","103","words are underlined. Choose the option which gives the correct sequence of these words to make the sentence grammatically and contextually ","no_primary_tag","flagged","verified","","","medium",""
"question","1414f74d-b4db-47b9-9fff-eee00639392a","2026","104","words are underlined. Choose the option which gives the correct sequence of these words to make the sentence grammatically and contextually ","no_primary_tag","flagged","verified","","","medium",""
"question","c478c022-9df0-4d62-b438-d509f90217f4","2026","105","words are underlined. Choose the option which gives the correct sequence of these words to make the sentence grammatically and contextually ","no_primary_tag","flagged","verified","","","medium",""
"question","7b9f7dcf-f3b3-479f-bf7d-571f8f380c45","2026","106","I. Not only did the compliance team flag the discrepancies in the audit report, but they also recommended a complete overhaul of the account","no_primary_tag","flagged","verified","","","medium",""
"question","e22a7d66-5423-4560-b1b4-b23bce4096bd","2026","107","Read the following statements and identify which of them contains an incorrect usage or grammatical application of the idiom: I. With the re","no_primary_tag","flagged","verified","","","medium",""
"question","3f9598d7-ed48-4b9f-addf-970fa212a461","2026","108","Read the following statements and identify which of them contains an incorrect usage or grammatical application of the idiom: I. Faced with ","no_primary_tag","flagged","verified","","","medium",""
"question","ee5ea7c7-f3c9-442d-888a-41e1460e2bdd","2026","109","Read the following statements and identify which of them contains an incorrect usage or grammatical application of the idiom: I. Following w","no_primary_tag","flagged","verified","","","medium",""
"question","cb9852dc-8870-4b1c-a7ac-64de85fb1118","2026","110","Read the following statements and identify which of them contains an incorrect usage or grammatical application of the idiom: I. After a tum","no_primary_tag","flagged","verified","","","medium",""
"question","cce25b44-e2ed-4bad-9857-18ade33112a6","2026","111","An empty cylindrical tank has a radius of 21 cm and height of 36 cm. It is filled using a conical vessel whose radius is 7 cm and height is ","no_primary_tag","flagged","verified","","","hard",""
"question","577fd46d-7a61-433e-9dad-ff6f994f9f2d","2026","112","Babu spends 20% of his salary on travelling. From the remaining salary, he spends 70% on miscellaneous activities and saves the rest. If the","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium",""
"question","f9852111-6862-42cd-9557-ae4467dc82ef","2026","117","Information: Ram invests ₹X for 2 year in the scheme of Compound Interest at 20% per annum. Had he invested ₹3000 in the same scheme for 2 y","non_ascii_suspect;no_primary_tag","flagged","verified","","","hard",""
"question","fb621867-bbfc-46c7-9d32-38f11c6eb3d2","2026","123","Ram invests ₹3600 in a scheme for x years at a certain rate of simple interest. Shyam invests ₹4000 in the same scheme for (x + 4) years at ","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium",""
"question","9c655e28-8ef5-4df8-8483-6e9eeff30716","2026","124","given below. Three stores A, B and C sold two types of products: Bags and Shirts. The total number of shirts sold by Stores A, B and C toget","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium",""
"question","f3eb9deb-fa9e-4707-b793-4bbe4c145fd7","2026","125","given below. Three stores A, B and C sold two types of products: Bags and Shirts. The total number of shirts sold by Stores A, B and C toget","no_primary_tag","flagged","verified","","","medium",""
"question","2df22c85-3c1b-4a83-a4fe-bf4ffb7e9993","2026","126","given below. Three stores A, B and C sold two types of products: Bags and Shirts. The total number of shirts sold by Stores A, B and C toget","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium",""
"question","dd8ef83f-04f8-4e70-ae1f-956a2b53f4a1","2026","127","given below. Three stores A, B and C sold two types of products: Bags and Shirts. The total number of shirts sold by Stores A, B and C toget","no_primary_tag","flagged","verified","","","medium",""
"question","7a3b3844-499a-4e44-8e46-9e4d73542608","2026","128","The cost price of Article A is ₹1500 and the cost price of Article B is ₹2500. Article A and Article B are marked up by 80% and 60%, respect","non_ascii_suspect;no_primary_tag","flagged","verified","","","hard",""
"question","37161e99-f9ff-4dc1-82ab-8843b5f3ea97","2026","129","Q129. Train A of length 280 metres crosses a platform of length 420 metres in 35 seconds. Train B crosses the same platform in 32 seconds. W","non_ascii_suspect;no_primary_tag","flagged","verified","","","hard",""
"question","97ea647d-d643-4918-8d22-5b0ff9071ba5","2026","130","Q129. Train A of length 280 metres crosses a platform of length 420 metres in 35 seconds. Train B crosses the same platform in 32 seconds. W","non_ascii_suspect;no_primary_tag","flagged","verified","","","hard",""
"question","458aa73e-9224-4693-9401-ad7d8edc89ac","2026","131","Quantity III. Compare the three quantities and choose the correct option. Set X contains all prime numbers greater than 20 and less than 100","no_primary_tag","flagged","verified","","","hard",""
"question","3d6895b8-44fd-4a32-b798-a67aca506f15","2026","132","A container contains 80 litres of a mixture of milk and water in the ratio 5 : 3. From the container, 20 litres of the mixture is withdrawn ","no_primary_tag","flagged","verified","","","medium",""
"question","2c42098a-f153-4df1-b485-558e0cc6a92b","2026","133","the following questions? 74.99 × 3.02 + 44.99 × 3.99 - 150.03 = ?","non_ascii_suspect;no_primary_tag","flagged","verified","","","easy",""
"question","fa624d60-646d-4998-9f04-9096299cce88","2026","134","the following questions? + - = ? 𝟕𝟕𝟕𝟕.𝟗𝟗𝟗𝟗","non_ascii_suspect;suspicious_repeat_char;no_primary_tag","flagged","needs_correction","Expression operands lost in import (stacked fraction/radical not captured); question unanswerable as stored","","",""
"question","07bb5929-34db-4df1-8f59-7198ccc4f978","2026","135","the following questions? 46.03 + 202.01 × 1.99 - (12.01)2 = ?","non_ascii_suspect;no_primary_tag","flagged","verified","","","easy",""
"question","7ccea9b9-d95f-4673-afb9-c169fd8f924b","2026","136","the following questions? 2.02 × 6.98 - = ? 𝟏𝟏𝟏𝟏.𝟎𝟎𝟎𝟎","non_ascii_suspect;suspicious_repeat_char;no_primary_tag","flagged","needs_correction","Expression operand after the minus sign lost in import (stacked fraction not captured); question unanswerable as stored","","",""
"question","646d0303-f42b-44d3-8495-e1b2ecfca7eb","2026","137","number series? 999, 1002, 995, 1010, ?, 1042","no_primary_tag","flagged","verified","","","hard",""
"question","887c0633-b67f-4b75-9ca1-5068f12b1781","2026","138","number series? 15, 31, 79, 271, 1231, ?","no_primary_tag","flagged","verified","","","hard",""
"question","83afca06-da40-4289-a976-21a4de77792d","2026","139","number series? 8, ?, 28, 103, 628, 5353","no_primary_tag","flagged","verified","","","hard",""
"question","3df65bd1-1e6f-4afa-a35e-5c455c57bc40","2026","140","number series? 800, ?, 640, 896, 1792, 5017.6","no_primary_tag","flagged","verified","","","hard",""
"question","2d0275d0-3550-4137-98fc-48cb45a294d6","2026","141","given below. Eleven boxes – M, N, O, P, Q, R, S, T, U, V, and W are kept one above another in a single stack, but not necessarily in the sam","non_ascii_suspect;no_primary_tag","flagged","verified","","","hard",""
"question","a854337e-9115-4c80-9cb8-3ddc0e1ff2c0","2026","142","given below. Eleven boxes – M, N, O, P, Q, R, S, T, U, V, and W are kept one above another in a single stack, but not necessarily in the sam","non_ascii_suspect;no_primary_tag","flagged","verified","","","hard",""
"question","c1e39bd6-e74e-49b3-aa1c-03cdf4cf8e67","2026","143","given below. Eleven boxes – M, N, O, P, Q, R, S, T, U, V, and W are kept one above another in a single stack, but not necessarily in the sam","non_ascii_suspect;no_primary_tag","flagged","verified","","","hard",""
"question","7fdd36ea-4c83-4f9c-bb2c-339d17234a67","2026","144","given below. Eleven boxes – M, N, O, P, Q, R, S, T, U, V, and W are kept one above another in a single stack, but not necessarily in the sam","non_ascii_suspect;no_primary_tag","flagged","verified","","","hard",""
"question","a0a56309-1195-4134-b6f7-2087f860ef9d","2026","145","given below. Eleven boxes – M, N, O, P, Q, R, S, T, U, V, and W are kept one above another in a single stack, but not necessarily in the sam","non_ascii_suspect;no_primary_tag","flagged","verified","","","hard",""
"question","abe66c01-c2cb-4278-a1f7-f05ef1a22502","2026","146","given below. Seven persons, A, B, C, D, E, F and G, were born in different years among 1953, 1961, 1964, 1970, 1975, 1982 and 1990. Each per","no_primary_tag","flagged","verified","","","hard",""
