row_type,row_id,paper_year,question_number_or_topic_id,text_preview,flags,sample_reason,decision,notes,assign_topic_id,difficulty,stimulus_preview
question,ba757446-3ab6-48c0-ac54-19be7814be16,2022,43,Who among the following goes to Korea?,,,,,,,
question,e17365e5-a70d-453d-8339-f4b26bdad071,2022,44,Four of the following five are alike in a certain way and thus form a group. Who among the following does not belong to the group? [Option a,,,,,,,
question,96a1ecb9-6049-4f9d-a048-203f7566ff19,2022,45,Which among the following statement(s) is/are not true?,,,,,,,
question,84c15ec6-0735-48a9-a993-16c0638ba83d,2022,46,In which among the following floor and flat does G live?,,spot_check,,,,,
question,a27e98ac-8a2d-4f74-8148-ea86944c341c,2022,47,Which a mong the following pair of persons live to the south west of G?,,,,,,,
question,72689e64-4cf2-4018-a7d7-b24399d16027,2022,48,How X is related to W?,,,,,,,
question,de4707c8-6deb-4b4f-8909-71cb7ab75688,2022,49,What is the sum of the ages of X mother’s and K?,non_ascii_suspect,flagged,,,,,
question,9f53ba44-75bf-4b06-8d6d-31704a74b8b8,2022,50,Who among the following is the child of T?,,,,,,,
question,ba379d86-f144-4f63-8d83-91ba55e1f6fe,2022,51,What is the ratio of the ages of P’s uncle and S’s daughter?,non_ascii_suspect,flagged,,,,,
question,b9e533b6-c5b1-4c68-944e-cc65f179abc5,2022,52,"Seven persons i.e. P , Q, R, S, T , U and V attend the business meeting on different consecutive days starts from Tuesday but not necessaril",,,,,,,
question,26ba4ad5-c8ad-41d9-a6bf-ab2d724a4538,2022,53,"Eight persons - A, B, C, D, E, F, G and H sit around a square table such that four of them sit at the corner of the table and the remaining ",non_ascii_suspect;duplicate_option_text,flagged,,,,,
question,5f0e89ac-cbef-4269-9dbd-f8ead0485fcb,2022,54,"Seven persons i.e., P, Q, R, S, T, U and V have different weight but not necessarily in the same order. Find the third heaviest person among",,,,,,,
question,d95a77e4-ea60-498c-882c-213296987918,2022,55,"Healthy diet, Regular exercise and Meditation are three key points to maintain your immunity level -Statement given by Health Ministry after",,,,,,,
question,6c83ff93-4acf-431a-b5d8-fe071032554c,2022,56,Statement: The Supreme Court said the government’s new rules to regulate OTT (over -the-top) platforms lacked teeth to punish violators or t,non_ascii_suspect,flagged,,,,,
question,2e037f61-62d7-4a96-974d-40d57a6515c2,2022,57,Statements: All Dunzo are Zepto. All Zepto are Zomato. Some Zomato is not Otipy. No Otipy is a Drink prime. Conclusions:,,,,,,,
question,7b759139-4b87-49c7-85c1-3671f710b30c,2022,58,Statements: Some Laptop are Grey. All Grey are User. Some User are Wi-fi. All User are Internet. Conclusions:,,,,,,,
question,2dfb7b54-56c1-41f7-883a-e7f253e9c9fd,2022,59,Statements: Only Paytm is G-pay. Only a few Paytm is UPI. Only a few Phone pe are UPI. All Phone pe are Bharat pay. Conclusions:,,,,,,,
question,60a1f453-cef4-4839-af1f-63c611f5cee9,2022,60,Statements: Only a few Wicket is Ball. Only a few Ground is Ball. All Ground are Baller. No Wicket is Baller. Conclusions:,,,,,,,
question,363b8de2-c8d7-4f27-a0fc-497e34520773,2022,61,What is the sum of the ages of F and the person who was born in 2002?,,spot_check,,,,,
question,78ff4c39-1788-44e7-a4ec-9b40bec2718d,2022,62,How many persons were born between C and the one whose age is 11 years?,,,,,,,
question,204bc12b-6f9f-4786-8c25-02cb317724f8,2022,63,Who among the following is the youngest person?,,,,,,,
question,61555adb-23c8-4bdb-9dc9-1e324d9d5732,2022,64,Which among the following statement(s) is/are true?,,,,,,,
question,a098a433-3c0b-44e1-a08e-9cd9830e5228,2022,65,Four of the following five are alike in a certain way and thus form a group. Who among the following does not belong to the group? [Option a,,,,,,,
question,d4f02165-e9e3-495e-ae45-b253ea65e79b,2022,66,What is the code for “Public Health” in the given code language?,non_ascii_suspect,flagged,,,,,
question,1dcf7b49-d44c-473f-88d4-2b50e939334f,2022,67,The code “9RR 28VI” is coded for which of the following word?,non_ascii_suspect,flagged,,,,,
question,f54d5545-3b91-4480-a7af-c71a5282ec84,2022,68,What is the code for “German language” in the given code language?,non_ascii_suspect,flagged,,,,,
question,55db1819-1aba-4cd7-b3f5-80e6de631ad6,2022,69,Find the sum of the distance walk by W and F?,,,,,,,
question,aec19373-d886-4a49-a548-de39a939ca2a,2022,70,In which direction is point C with respect to point Q?,,,,,,,
question,5fc97189-e9a9-45f6-9b13-41ec20ebb0b8,2022,71,What is the total distance between S and the one who sits immediate right of D?,,,,,,,
question,36376d88-1522-44db-99e7-6616dc1a4464,2022,72,Four of the following five are alike in a certain way and hence form a group. Which of the following does not belong to that group? [Option ,,,,,,,
question,91fc50b0-807a-4cf2-85e5-9143c05e5b1b,2022,73,Which of the following statement is not true?,,,,,,,
question,fdc1b6a2-370f-46ea-9a69-be4714bcac2b,2022,74,It is a well -known fact that one can learn and remember things easily if it has got both audio and visual aids instead of just audio. Keepi,,,,,,,
question,f0bc42b4-e2c9-428f-88a9-a547d7d0b055,2022,75,Obesity is a medical condition in which excess body fat has accumulated to the extent that it may have an adverse effect on a person's healt,,,,,,,
question,38540584-0931-46b3-829e-f936aa1ca8c8,2022,76,I. The central government has started to build 500 beds with the help of DRDO in Mumbai after 5000 covid cases come in a single day. II. Ami,,spot_check,,,,,
question,0dc8f7f3-eb01-4163-a56e-d171d886aa50,2022,77,Study the following digit -letter -symbol sequence carefully and answer the question given below: @ 7 F 6 G © Z J L 2 € D ¥ M # 8C % B K 1 &,non_ascii_suspect,flagged,,,,,
question,c90b371c-7326-4e74-b939-16a6203df5d7,2022,78,Who among the following sits 8th to the right of T?,,,,,,,
question,73d7b2e7-b70b-4b1d-92fd-469b9bdb14cb,2022,79,___ faces to the one who likes ____ colour?,suspicious_repeat_char,flagged,,,,,
question,bd057ce1-3655-49e3-adb0-bd67a87ded45,2022,80,How many persons sit around the table?,,,,,,,
question,cb89b7e1-d510-4bb1-a569-2611e0b7c168,2022,81,Four of the following five are alike in a certain way and hence form a group. Which of the following does not belong to that group? [Option ,,,,,,,
question,0fd67a89-e782-4ad3-b314-4f7cf27dc191,2022,82,"If T and Q interchanged their position then, how many persons sit between Q and A when counted to the right of Q?",,,,,,,
question,7e8fc847-9e2e-4925-8856-3142fe780b5e,2022,83,I. This year Bihar has record result of 98% in Intermediate Board Examination. II. Transport facility has been improved in Bihar in recent y,,,,,,,
question,55de6b49-300e-4690-8476-ef74c9eeafbf,2022,84,In which direction is point P with respect to point A?,,,,,,,
question,1e3f9176-70fd-4b4e-bd2d-6192f383b72e,2022,85,Four of the following five are alike in a certain way and hence form a group. Which of the following does not belong to that group? [Option ,,,,,,,
question,76ca1621-f5a0-4484-a457-d2ac85385c2e,2022,86,Which among the following combination is correct?,,,,,,,
question,14424d63-fb6b-44e7-a752-46cd178d3f17,2022,87,How many boxes are kept between box S and the box which contains clothes?,,,,,,,
question,0dc05cfa-a1a9-4d82-991d-1221b354acde,2022,88,Which among the following box contains marker?,,,,,,,
question,75b80d7a-d622-4d6f-ab3c-883f57c814cb,2022,89,If all the boxes are arranged from top to bottom in an alphabetical order then the position of how many boxes remains unchanged?,,spot_check,,,,,
question,8ad554e3-a31b-497c-825d-d07e6e65acd2,2022,90,In which of the following shelf does the box contain pen is kept?,,,,,,,
question,490c0eff-f63b-4928-98f8-3176fe8dca41,2022,91,The lateral surface area of a cube is 420 cm2 less than lateral surface area of a cylinder and the height of cylinder is 2x cm. If radius of,,,,,,,
question,cd0e108c-bb6c-4bd3-8b8f-c4724df07cc0,2022,92,The marked price of an article is 1.45 times its cost price and the selling price of the article is Rs. 750. If profit percentage of shopkee,,,,,,,
question,1ce8b89d-e728-47d5-af18-ee5ae22669eb,2022,93,"Vessel A contains 80 liter milk and 12 liters water, while vessel B contains 156 liters mixture of milk and water are in the ratio of 10 : 3",,,,,,,
question,6de53194-4ecd-47e4-9d26-6e63e8a645b3,2022,94,"P and Q started a business together and investment of P is Rs. 2000 more than that of Q. After eight months, P left the business. At the end",non_ascii_suspect,flagged,,,,,
question,30c89a30-c9ef-4e22-80d3-d879ec4de1f3,2022,95,A man invested Rs. 6500 on compound interest at the rate of 10% p.a. for two years in scheme A. Find the total interest (approximate) receiv,,,,,,,
question,9d9dae9c-3c86-4be2-ba19-7b5477b51a14,2022,96,"If total amount spends by A on EMI and house rent is 50% of his total monthly income and total amount pay by B for EMI is Rs. 15000, then fi",,,,,,,
question,a69e7586-f670-45ed-80f1-9aff4dab7a3a,2022,97,The amount spends on house rent by A is Rs. 5000 more than that of B and total amount spends on house rent paid by A is Rs. 3000 more than t,,,,,,,
question,d0307cd2-4509-44d8-b799-445bdb5366d6,2022,103,Quantity I: Value of ‘ x’ for equation ( √px)2 = p4 √p16 Quantity II: Value of ‘ y’ for equation √y4 = √256,non_ascii_suspect,flagged,,,,,
question,3d527df2-33c0-4f23-8215-bf08d26dde71,2022,104,"Given, p > 1 > q > 0. Quantity I: Value of p3−q3 p−q −3pq. Quantity II: Value of (1 −1 q)",non_ascii_suspect,flagged,,,,,
question,81da5343-1342-42b1-a837-0a61072d7e5f,2022,105,Find the ratio of smallest root of equation I to the smallest root of equation II. (a) 1 : 2,,,,,,,
question,114145a9-20b4-47ab-9dba-0d5996458b97,2022,106,Find the value of (p + q).,,,,,,,
question,3e0ea7d9-2960-421b-a530-d917f5e1e89a,2022,107,Find the both roots of equation (p+q)2a2 + (3pq +1) a −6=0.,non_ascii_suspect,flagged,,,,,
question,832ace4c-c6ec-4777-ab01-10682992d04a,2022,108,"If X is the correct number which replace the wrong number of the series 229, 256, 320, 441, 661, 1004, then which of following statement/s i",,,,,,,
question,afdbacce-c588-48f8-af3d-1e991d407e80,2022,109,"Series (A): 1332, 612, 492, Y, 462, 460 If Y−18 5 is a fourth term of series (B) and follow same pattern as of the series (A), then find the",non_ascii_suspect,flagged,,,,,
question,14db0b2a-abb3-4f19-9dd9-bcc1756ffe66,2022,110,"49, ?, 82, 145, 269, 484, 826 If ?=A+6, then find the nearest square of A.",,spot_check,,,,,
question,b0b87e84-1199-46b5-a526-78ce90bcc022,2022,111,"P , Q and R entered into a partnership. After ten months, P and Q left the business. Find the total profit at the end of year. Statement I. ",,,,,,,
question,7a26a874-b51b-4003-aca0-e253586b721e,2022,112,Find the downstream speed of boat. Statement I . Difference between downstream speed of boat and speed of the boat in still water is 12 km/h,,,,,,,
question,6360db00-bbc5-461b-9585-e90019f525cb,2022,113,Two train A and B running in same direction and cross each other i n 32X seconds. Find the value of X. Statement I. Train B crosses a 140 me,,,,,,,
question,fd0e12e3-98ba-4aaf-a620-412fe21144a4,2022,114,Find the difference between age of Z five years hence to age of X seven years ago. Statement I. Age of Z eight years hence will be eight yea,,,,,,,
question,257b64c1-8b8f-45d3-ae06-aae308be4295,2022,115,Find the ratio of people who like only car C to people who like car B.,,,,,,,
question,77751b6a-81ac-4de8-8eee-6c35b9e3969d,2022,116,People like only car A&C together is what percentage people like at least two cars?,,,,,,,
question,9e362d9c-3625-4cfe-803d-21b35bf97570,2022,117,Ratio of males to females who like only car A is 11:6 respectively. Find the people who like only car B&C together is how much more/less tha,,,,,,,
question,101f8b0b-71ec-48e8-aa11-f3c7aab5871a,2022,118,"If 550 people living in the society, then find the people who do not like any of the three cars.",,,,,,,
question,44055e09-b61b-47bb-9db5-b40ba7fb91f5,2022,119,People who like only car A and only car B together is how much percentage more/less than sum of the people who like only car A&B together an,,,,,,,
question,732c0d4a-a43a-426c-b1a2-f08229aa177e,2022,120,Length of train A is 60 meters less than train B and they cross a pole in 24 secs & 108 7 secs respectively. If speed of train B is 126 km/h,,,,,,,
tag,622a5a60-0879-45e8-a884-994858a58667,2022,0140aef7-82c3-45de-be0d-e9286820ee7f,Odd-one-out within an arrangement,,spot_check,,,,,
tag,2ba26147-ff91-44a2-b371-685c3a67b5a1,2022,0140aef7-82c3-45de-be0d-e9286820ee7f,Odd-one-out within an arrangement,,,,,,,
tag,c0a3cc4a-7c73-4c20-8d91-309882cdb66b,2022,0140aef7-82c3-45de-be0d-e9286820ee7f,Odd-one-out within an arrangement,,,,,,,
tag,717d7ca3-fe7f-484c-be04-0820e90f6567,2022,0140aef7-82c3-45de-be0d-e9286820ee7f,Odd-one-out within an arrangement,,,,,,,
tag,3e84cd8d-b5dc-42f9-a26a-d3d7715323bf,2022,0140aef7-82c3-45de-be0d-e9286820ee7f,Odd-one-out within an arrangement,,,,,,,
tag,37908652-efea-4a4e-a8fa-793764eeacd0,2022,01f2ee8f-c655-4c2e-912e-e0f18a2d3201,Quadratic equations ΓÇö root comparison (x vs y),,,,,,,
tag,b1c91fe9-c725-43cb-ac3d-84333fa4700d,2022,01f2ee8f-c655-4c2e-912e-e0f18a2d3201,Quadratic equations ΓÇö root comparison (x vs y),,,,,,,
tag,71096527-1870-4135-920b-fb323e3b5cc2,2022,01f2ee8f-c655-4c2e-912e-e0f18a2d3201,Quadratic equations ΓÇö root comparison (x vs y),,,,,,,
tag,6dd5d673-674a-4630-ba71-f43056d4182a,2022,05f68c0c-9a50-48b6-b713-7393fdf49bfa,Set-based data interpretation,,,,,,,
tag,9c848053-1999-4839-a01c-5e7aa5d7554c,2022,05f68c0c-9a50-48b6-b713-7393fdf49bfa,Set-based data interpretation,,,,,,,
tag,a17deab1-d462-424a-8d03-31e04dfa075d,2022,05f68c0c-9a50-48b6-b713-7393fdf49bfa,Set-based data interpretation,,,,,,,
tag,f809a685-4838-461f-9603-443a6494436c,2022,05f68c0c-9a50-48b6-b713-7393fdf49bfa,Set-based data interpretation,,,,,,,
tag,a934aef2-2d92-4127-ae0e-02c993b2257b,2022,05f68c0c-9a50-48b6-b713-7393fdf49bfa,Set-based data interpretation,,,,,,,
tag,207f1ad4-365a-4f0e-b24d-72dcdd3fae30,2022,0683c41f-da6e-4738-872a-f2cd424de015,Inequalities and relationship determination,,,,,,,
tag,7dbe30e1-fe96-4e33-aa21-c58d24c16b0e,2022,0683c41f-da6e-4738-872a-f2cd424de015,Inequalities and relationship determination,,spot_check,,,,,
tag,92811c4d-fb7e-40a2-9cd8-9e45ddf2125c,2022,10d8610d-9dbd-4f47-b301-1ed3c0d2dce6,"Income, expenditure and savings",,,,,,,
tag,1e5c864b-b4ad-426b-a16c-241756b01363,2022,10d8610d-9dbd-4f47-b301-1ed3c0d2dce6,"Income, expenditure and savings",,,,,,,
tag,ab9e525c-1a62-454f-813f-4fe873cfcc8f,2022,342ec4bb-5625-4398-9b44-2963d65062a4,Explicit detail retrieval,,,,,,,
tag,87260ca8-0c0f-4bb2-aa13-de84ae0e4f9b,2022,342ec4bb-5625-4398-9b44-2963d65062a4,Explicit detail retrieval,,,,,,,
tag,7648c721-1a2a-4704-a5f5-7c6739d2d449,2022,342ec4bb-5625-4398-9b44-2963d65062a4,Explicit detail retrieval,,,,,,,
tag,086e0bef-5640-41e0-88fb-0385ffe9f62d,2022,342ec4bb-5625-4398-9b44-2963d65062a4,Explicit detail retrieval,,,,,,,
tag,73f6a670-bbae-4dd6-b992-7f0fa7662bdd,2022,342ec4bb-5625-4398-9b44-2963d65062a4,Explicit detail retrieval,,,,,,,
tag,0b164ff6-ab91-4b12-b420-02544ad634c0,2022,342ec4bb-5625-4398-9b44-2963d65062a4,Explicit detail retrieval,,,,,,,
tag,de771764-a0ca-4500-8879-410c8e81d2ae,2022,342ec4bb-5625-4398-9b44-2963d65062a4,Explicit detail retrieval,,,,,,,
tag,06c7f2ff-2158-4ee7-b8bc-8374417f389c,2022,3b2102a2-bd53-42bb-82c5-a617816fa09b,Strengthening and weakening an argument,,,,,,,
tag,3c0324cd-ac4c-47e9-b8d5-c8b3b94b0ed1,2022,3b2102a2-bd53-42bb-82c5-a617816fa09b,Strengthening and weakening an argument,,,,,,,
tag,d692a084-0552-4b87-bd0a-f9a425f14f4d,2022,420312ba-2e38-4e16-a836-7e6764a05535,Inference and implied meaning,,,,,,,
tag,c1a1022f-22d4-4427-a497-a82c479db67a,2022,49d20336-ad3d-48c7-b172-fdd9c3d17e7f,Circular arrangement ΓÇö facing centre,,,,,,,
tag,c657f3ee-a23d-43cd-9131-87c047cb95d6,2022,49d20336-ad3d-48c7-b172-fdd9c3d17e7f,Circular arrangement ΓÇö facing centre,,,,,,,
tag,328af115-6b12-4935-91c2-1d40fff187a9,2022,49d20336-ad3d-48c7-b172-fdd9c3d17e7f,Circular arrangement ΓÇö facing centre,,spot_check,,,,,
tag,54c00894-5d92-49a6-8a47-e7d5457c431b,2022,49d20336-ad3d-48c7-b172-fdd9c3d17e7f,Circular arrangement ΓÇö facing centre,,,,,,,
tag,d581db50-7654-48f2-8cda-e5511a353ca9,2022,4b44f9f1-8d13-4977-be4b-aa5108b10ead,Single-blank contextual cloze,,,,,,,
tag,7f5d6ed8-7c3a-43e1-8f52-b327f1ac0473,2022,4ba00176-6b3d-4873-ae98-62b2fb33fecf,Step count and intermediate-step questions,,,,,,,
tag,34d31a06-c563-44c4-9e9c-a1dd31c6097c,2022,4ba00176-6b3d-4873-ae98-62b2fb33fecf,Step count and intermediate-step questions,,,,,,,
tag,37948a35-15b6-4e89-bb3c-eb8c32ee9918,2022,4ba00176-6b3d-4873-ae98-62b2fb33fecf,Step count and intermediate-step questions,,,,,,,
tag,d50c996c-f91f-4386-b202-7135e47f17ae,2022,4ba00176-6b3d-4873-ae98-62b2fb33fecf,Step count and intermediate-step questions,,,,,,,
tag,5c6f2336-36da-4726-a8f6-f7fda92795f1,2022,4ba00176-6b3d-4873-ae98-62b2fb33fecf,Step count and intermediate-step questions,,,,,,,
tag,a96dde78-46c1-4a97-adc0-a864a950c2a7,2022,55cde475-d4af-4ff7-b347-b51066736cab,Direction of one point relative to another,,,,,,,
tag,afa9eb10-071c-4678-a196-beb19a3f10d1,2022,55cde475-d4af-4ff7-b347-b51066736cab,Direction of one point relative to another,,,,,,,
tag,39233cda-69c9-4c53-a714-e8dbdb3a0ca9,2022,652eb8c7-a25a-48c1-b51d-ddf64f8ede1b,Family tree puzzle with generations,,,,,,,
tag,c113726a-c988-450b-9640-b8a37e8bd822,2022,652eb8c7-a25a-48c1-b51d-ddf64f8ede1b,Family tree puzzle with generations,,,,,,,
tag,34d600d8-4399-47d6-bd7d-6fea1edbf9d6,2022,652eb8c7-a25a-48c1-b51d-ddf64f8ede1b,Family tree puzzle with generations,,,,,,,
tag,146c75b8-6588-47b4-baff-b1fdc9ca0a71,2022,652eb8c7-a25a-48c1-b51d-ddf64f8ede1b,Family tree puzzle with generations,,,,,,,
tag,3fc63700-8c74-45e3-85a8-2b01408d20c4,2022,7571611f-335f-419f-bb07-46408833d294,Wrong-term series,,spot_check,,,,,
tag,500f02a3-362f-415e-a396-95ba4c38383c,2022,75d64ae7-691e-4226-9c46-05d217805e7d,Statement and inference,,,,,,,
tag,7147ea72-6e73-4aa5-825d-b46e17260992,2022,7a2c2e52-c0f0-4a62-bb28-69fe43fbd971,Cause and effect,,,,,,,
tag,f7ec9c0c-1b36-4c3e-8b80-885768d7bf9e,2022,7a2c2e52-c0f0-4a62-bb28-69fe43fbd971,Cause and effect,,,,,,,
tag,7e67bb8e-9623-48aa-ab23-1a01da084cb4,2022,7a2c2e52-c0f0-4a62-bb28-69fe43fbd971,Cause and effect,,,,,,,
tag,2a471a11-38b2-4b4d-9d9e-c052d10ee16c,2022,7d94ff40-34f9-47fe-9caa-9eae0dc38116,Mixtures and alligation,,,,,,,
tag,e2efeac9-700a-47ac-ade2-909f36daa84d,2022,86416829-056a-4934-aa07-ef7d78cd9171,Two-person path problems,,,,,,,
tag,dbd0f451-f580-484d-a681-f455e23fc653,2022,89b27d9f-7081-4930-9186-c41b93349e1a,Number series ΓÇö multiplicative and mixed patterns,,,,,,,
tag,416268f0-3b2f-447e-b0bd-4d453da1b528,2022,90a4700b-5c25-481c-a0b0-07b51e1dc28c,Letter and digit pair counting,,,,,,,
tag,79c06b13-22a7-41d5-8bcc-2fd7bf4908f2,2022,93f445b2-4db4-45b1-acc5-b1bb8c21dc17,Box and stack puzzle,,,,,,,
tag,d64ad30d-50f6-48a6-9284-693c2173b5c4,2022,93f445b2-4db4-45b1-acc5-b1bb8c21dc17,Box and stack puzzle,,,,,,,
tag,6a5115e8-1481-4cb8-a924-46a329b29f4d,2022,93f445b2-4db4-45b1-acc5-b1bb8c21dc17,Box and stack puzzle,,,,,,,
tag,cea7109a-cacd-4ce6-a35f-5d02b135500c,2022,93f445b2-4db4-45b1-acc5-b1bb8c21dc17,Box and stack puzzle,,,,,,,
tag,a3b6c0a6-0f50-4850-9984-ab1d1b9d055f,2022,93f445b2-4db4-45b1-acc5-b1bb8c21dc17,Box and stack puzzle,,,,,,,
tag,aa884e38-8bde-4105-8c43-c525febaf629,2022,9a417628-ca65-4a32-bac1-87c365f40334,Trains ΓÇö crossing platforms and each other,,,,,,,
tag,c53ee6ea-9ac0-40d8-bd89-b606bd59ea73,2022,9cc0f630-ab4f-4a0a-b5b2-9212f18af346,Sentence-level correctness selection,,spot_check,,,,,
tag,63248891-332a-490f-9dee-e0d06aab7e36,2022,9cc0f630-ab4f-4a0a-b5b2-9212f18af346,Sentence-level correctness selection,,,,,,,
