"row_type","row_id","paper_year","question_number_or_topic_id","text_preview","flags","sample_reason","decision","notes","assign_topic_id","difficulty"
"question","e3f0fa96-1e21-4308-8b6b-e29caa3236ce","2023","25","A bull market is a period of time in financial markets when the price of an asset or security rises continuously. The commonly accepted defi","non_ascii_suspect;no_primary_tag","flagged","","","",""
"question","6cae56ac-d728-447c-a155-ad062d02e25c","2023","26","The goals and vision of the RBI are categorized in the Payments Vision 2025 documents into five anchor goalposts – Integrity, Inclusion, Inn","non_ascii_suspect;suspicious_repeat_char;no_primary_tag","flagged","","","",""
"question","ed85a17d-941f-426c-b997-fbda496d4843","2023","27","In June 2023, a financial inclusion dashboard named ‘Antardrishti’ was launched. The dashboard, as its name suggests, provides the necessary","non_ascii_suspect;no_primary_tag","flagged","","","",""
"question","31907b64-c79f-4ceb-882a-88b2a33207f5","2023","28","El Niño and La Niña are opposite phases of what is known as the El Niño-Southern Oscillation (ENSO) cycle. Indian Ocean ________, sometimes ","non_ascii_suspect;suspicious_repeat_char;no_primary_tag","flagged","","","",""
"question","0f70f032-86ad-4a9d-8dab-dc7c694f6f78","2023","29","The Union Minister Education, Skill Development and Entrepreneurship, Shri Dharmendra Pradhan released the India Rankings 2023 in June 2023.","no_primary_tag","flagged","","","",""
"question","d599a55c-74fb-4b0a-a2a5-9cb96c250c38","2023","30","The Reserve Bank of India publishes half-yearly reports on management of foreign exchange reserves as part of its efforts towards enhanced t","no_primary_tag","flagged","","","",""
"question","c71d1019-cdb5-49bf-a290-8c4934b8ac38","2023","31","Which of the following companies’ majority of assets under management (AUM) are invested in central government securities, followed by equit","non_ascii_suspect;no_primary_tag","flagged","","","",""
"question","a5817e98-78ab-4dbd-abb2-27f1e3c22b35","2023","32","Foreign Trade Policy (2023) is a policy document which is based on continuity of time-tested schemes facilitating exports as well as a docum","non_ascii_suspect;no_primary_tag","flagged","","","",""
"question","779e152e-0400-4c63-8a9b-8d474c4407fc","2023","33","Under SEBI (Mutual Funds) Regulations, 1996, Mutual Funds are permitted to charge certain operating expenses for managing a mutual fund sche","non_ascii_suspect;suspicious_repeat_char;no_primary_tag","flagged","","","",""
"question","92d4dab5-29a2-4ea2-a544-a105d8dcc623","2023","34","Household savings play a vital role in India’s financial sector for multiple reasons. Firstly, they provide a stable and reliable source of ","non_ascii_suspect;no_primary_tag","flagged","","","",""
"question","3224fa53-8136-48dc-adbd-43fa99bba0f1","2023","35","CBDC has the potential to bring significant changes to the economy and the financial sector. It can enhance financial inclusion by providing","no_primary_tag","flagged","","","",""
"question","66d95685-ad8f-4372-b481-9a41bc8d2f51","2023","36","Small savings schemes are of significant importance in India due to several reasons. They promote a savings culture among individuals, foste","no_primary_tag","flagged","","","",""
"question","07ec5f4f-506f-49a4-b325-850d1aea8ef9","2023","37","MAVEN is a NASA spacecraft orbiting Mars to study the loss of that planet’s atmospheric gases to space, providing insight into the history o","non_ascii_suspect;no_primary_tag","flagged","","","",""
"question","fb85f00d-5fa9-4fe8-aaaa-239e35d338f7","2023","38","The Atlantic Declaration and accompanying Action Plan form the basis of a new type of innovative partnership across the full spectrum of ___","non_ascii_suspect;no_primary_tag","flagged","","","",""
"question","ee1c526a-1da6-4de1-9686-7a8e5e37adde","2023","39","Net Owned Funds (NOF) is a term commonly used in the context of financial institutions, particularly non-banking financial companies (NBFCs)","non_ascii_suspect;no_primary_tag","flagged","","","",""
"question","646fe96f-61b0-4645-b460-b210d2f97da5","2023","40","B20 refers to the Business 20, which is an engagement group that brings together business leaders from the G20 member countries. It serves a","non_ascii_suspect;no_primary_tag","flagged","","","",""
"question","920648ed-bb31-4e77-bada-88659f9bd8ad","2023","41","Union Cabinet has approved constitution and empowerment of Inter-Ministerial Committee under the Chairpersonship of Minister of Cooperation ","non_ascii_suspect;no_primary_tag","flagged","","","",""
"question","bd3d649a-e201-4113-8b56-ac6b79022eb0","2023","42","The significant expansion of digital lending in India drove RBI to issue the Digital Lending guidelines (DL guidelines) in September 2022. T","non_ascii_suspect;no_primary_tag","flagged","","","",""
"question","a4b2c61b-cfa6-4096-8bb2-a27bbab9016e","2023","43","As per the RBI’s Annual Report, _____ witnessed an improvement, reflecting the higher degree of transmission of monetary policy to lending r","non_ascii_suspect;suspicious_repeat_char;no_primary_tag","flagged","","","",""
"question","70ec8b68-f75d-4f26-96e9-f91436d03b9a","2023","44","Macroeconomic indicators are of utmost importance as they serve as essential barometers for understanding the overall economic health and pe","suspicious_repeat_char;no_primary_tag","flagged","","","",""
"question","740ab0f8-3705-49a3-a375-46e52682be94","2023","45","The legislative assembly holds immense importance in a federal structure as it serves as a representative body that reflects the will and as","non_ascii_suspect;no_primary_tag","flagged","","","",""
"question","c3f3f398-3537-4897-83f9-208043670daa","2023","46","NHB RESIDEX, India’s first official housing price index, was an initiative of the National Housing Bank (NHB) undertaken at the behest of th","non_ascii_suspect;no_primary_tag","flagged","","","",""
"question","f325058f-1c5e-435d-9c74-ed805923ebaf","2023","47","Planned urbanization is necessary to accommodate population growth, promote economic development, and ensure sustainable and inclusive citie","no_primary_tag","flagged","","","",""
"question","c8a89a5b-7f4f-4290-b18d-fd44672489cf","2023","48","Recently, the capital markets regulator Sebi proposed to tweak the current definition of unpublished price sensitive information (UPSI) to b","non_ascii_suspect;no_primary_tag","flagged","","","",""
"question","a728015a-edac-4246-8609-3e4890ca001a","2023","49","Indian-origin professor Joyeeta Gupta is among the two scientists who have been named for the prestigious Spinoza Prize, also known as the D","no_primary_tag","flagged","","","",""
"question","39f753a0-722b-4749-9679-9bbf0a5107cc","2023","50","The 2023 Malaysia Masters was a badminton tournament that took place at the Axiata Arena, Kuala Lumpur, Malaysia, from 23 to 28 May 2023 and","no_primary_tag","flagged","","","",""
"question","0229dee0-40e9-4af5-a6e6-1e7bb4ec1a4a","2023","51","FSSAI has developed State Food Safety Index to measure the performance of states on various parameters of Food Safety. This index is based o","non_ascii_suspect;no_primary_tag","flagged","","","",""
"question","fa8af60b-8e86-4400-8911-ac2d56ecc684","2023","52","The National Statistical Office (NSO), Ministry of Statistics and Programme Implementation (MoSPI) published the Provisional Estimates (PE) ","no_primary_tag","flagged","","","",""
"question","e62ee044-1c93-40af-b4cd-d1926efcec11","2023","53","India’s Services exports set a new record of USD 254.4 Billion in the financial year 2021-2022. The new record achieved in 2021-22 beats the","non_ascii_suspect;no_primary_tag","flagged","","","",""
"question","ece24678-98ac-427f-9044-df2546c45e65","2023","54","According to the data released by the Department for Promotion of Industry and Internal Trade (DPIIT), the foreign direct equity investments","no_primary_tag","flagged","","","",""
"question","89def589-836a-4d4d-9933-9081ec2cea5f","2023","55","The Twenty Points Program was a significant policy initiative introduced by the Government of India in 1975. It aimed to address various soc","non_ascii_suspect;suspicious_repeat_char;no_primary_tag","flagged","","","",""
"question","13a60b17-c78d-4d04-8eb8-cddd11a4165d","2023","56","Sovereign Gold Bonds are the government securities denominated in grams of gold. They are substitutes for holding physical gold. Investors h","no_primary_tag","flagged","","","",""
"question","cc8b82f4-0a2e-4ce5-a071-4278b0bb21cb","2023","57","Which of the following organization celebrates its foundation day on July 1st?","no_primary_tag","flagged","","","",""
"question","4e97483b-787b-4b3d-b50f-c6ea37dd26b0","2023","58","The US is set to rejoin ______ after a four-year absence from the global body that the country abandoned during the Donald Trump presidency ","non_ascii_suspect;suspicious_repeat_char;no_primary_tag","flagged","","","",""
"question","8465c7fd-8cfe-4b7f-a3a7-4d51b2fe9653","2023","59","A petaflop is a unit of measurement used to quantify the processing speed of a computer or supercomputer. It represents one quadrillion floa","no_primary_tag","flagged","","","",""
"question","fc688826-eec8-4593-9f75-90a67a191e68","2023","60","Prime Minister Narendra Modi in May 2023 released a special commemorative Rs 75 coin to mark the inauguration of the new parliament building","no_primary_tag","flagged","","","",""
"question","72b60dc6-6ac5-4560-9869-1bbbcb48bb92","2023","61","The National Pension Scheme (NPS) is a voluntary and contributory pension scheme introduced by the Government of India. It is designed to pr","suspicious_repeat_char;no_primary_tag","flagged","","","",""
"question","8a06af86-118d-4089-af14-20f64728ddd7","2023","62","Foreign reserves, also known as foreign exchange reserves or forex reserves, are assets held by a country’s central bank, typically in the f","non_ascii_suspect;no_primary_tag","flagged","","","",""
"question","e5c98da9-732f-40c7-aac2-cc1d05c5e6d6","2023","63","To facilitate transparency and informed decision-making among the investors, markets regulator Sebi mandated additional requirements for the","non_ascii_suspect;suspicious_repeat_char;no_primary_tag","flagged","","","",""
"question","9d689a3a-0f88-4927-bb18-0500b0c79819","2023","64","NBFC-MFI stands for Non-Banking Financial Company- Microfinance Institution. It refers to a type of financial institution that operates as a","suspicious_repeat_char;no_primary_tag","flagged","","","",""
"question","b9d6a044-93fd-439d-b2d2-fccd2b5bc02c","2023","65","The DRS is a technology-based system used in cricket to assist the match officials in their decision-making. DRS was preceded by a system to","no_primary_tag","flagged","","","",""
"question","2072bcce-cf00-44b7-b6e0-ba6f707ec04f","2023","66","SWAMIH was announced on 6th November 2019 by the Finance Minister Smt. Nirmala Sitharaman. The Union Cabinet cleared a proposal to set up a ","non_ascii_suspect;no_primary_tag","flagged","","","",""
"question","8ce49aa5-bda8-438c-ac00-92e28ab53677","2023","67","PM-KUSUM scheme stands for Pradhan Mantri Kisan Urja Suraksha evam Utthaan Mahabhiyan. It is a government initiative launched in 2019 in Ind","no_primary_tag","flagged","","","",""
"question","0453ae7c-d895-45c3-af13-8ad11ae01751","2023","68","The Smart Cities Mission was launched by the Hon’ Prime Minister on 25 June, 2015. The main objective of the Mission is to promote cities th","non_ascii_suspect;no_primary_tag","flagged","","","",""
"question","d45288ea-3086-455e-a2f7-3b86ccb182ca","2023","69","The SAI20 Summit of the SAI20 Engagement Group under India’s G20 Presidency was organized in Goa. Shri Girish Chandra Murmu, the Comptroller","non_ascii_suspect;no_primary_tag","flagged","","","",""
"question","1e23b271-6759-40c2-845a-93b0f48c4f61","2023","70","A climate clock refers to a visual representation or digital display that provides real-time information about the impacts of climate change","no_primary_tag","flagged","","","",""
"question","67c276e5-2f91-45f5-b1d7-33d38a4bd376","2023","71","UPI stands for Unified Payments Interface. It is a real-time payment system in India that enables instant and seamless fund transfers betwee","no_primary_tag","flagged","","","",""
"question","b4f5f20f-b40d-48c5-9e91-0189760913db","2023","72","The Payments Infrastructure Development Fund (PIDF) Scheme is an initiative introduced by the Reserve Bank of India (RBI) to promote the dev","non_ascii_suspect;no_primary_tag","flagged","","","",""
"question","c70742d0-94f7-42a6-9d17-1d38860e76c3","2023","73","Gross Domestic Saving (GDS) refers to the total amount of savings generated within a country over a specific period, typically a year. It is","suspicious_repeat_char;no_primary_tag","flagged","","","",""
"question","f0abc93c-7023-4b6f-a1ca-300dce26ff5e","2023","74","A clearing corporation, also known as a clearinghouse, is an entity that acts as an intermediary in financial markets to facilitate the clea","no_primary_tag","flagged","","","",""
"question","7343f9ba-a106-42fb-9b93-532bbe0eeb4c","2023","75","The Bharat Bill payment system is a Reserve Bank of India (RBI) conceptualised system driven by National Payments Corporation of India (NPCI","non_ascii_suspect;no_primary_tag","flagged","","","",""
"question","362a02d5-a932-44c8-a8b5-4fb0bbed52d4","2023","76","Which of the following Article of the Indian Constitution has described the division of powers between Union and State governments with resp","no_primary_tag","flagged","","","",""
"question","33b11bae-3149-4094-8a02-a209c867dc95","2023","77","This Country Partnership Strategy (CPS), 2023-2027 for India is well aligned with India’s national development priorities to be achieved by ","non_ascii_suspect;no_primary_tag","flagged","","","",""
"question","3395bf01-c064-431b-8735-d7b9811b7ada","2023","78","Which of the following is the top gold producing countries in the world?","no_primary_tag","flagged","","","",""
"question","a60b1c74-242e-400e-9aa2-d6b6deb6437c","2023","79","Trade Receivables electronic Discounting System (TReDS) is an online electronic platform and an institutional mechanism for factoring of tra","no_primary_tag","flagged","","","",""
"question","518bd8f3-af42-4782-9d84-186be53a4b6b","2023","80","Domestic Systemically Important Insurers (D-SIIs) refer to insurers of such size, market importance, and domestic and global interconnectedn","no_primary_tag","flagged","","","",""
"question","02da84da-7c62-4ef8-a815-6255ef392dec","2023","81","Four statements have been mentioned below. One or more statements may contain an error. It may contain a grammatical and/or a contextual err","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium"
"question","1734d21c-847e-4a98-8681-25df9e0199dc","2023","82","In the question below, a sentence has been divided into different parts. Rearrange the parts to form a meaningful sentence. P) In the intric","no_primary_tag","flagged","verified","","","medium"
"question","4eeff23d-0647-4a99-a99a-ee9c1d1e76b6","2023","83","In the question below, a sentence has been divided into different parts. Rearrange the parts to form a meaningful sentence. (P)through teles","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium"
"question","374c838d-44ed-44e7-b64a-6ec9df08d05e","2023","84","In the question mentioned below, a paragraph is divided into different sentences. Rearrange the sentences to form a coherent paragraph. 1) W","no_primary_tag","flagged","verified","","","medium"
"question","e372a7f3-c255-48d3-b567-bd2f4d9ca583","2023","85","In the question mentioned below, a paragraph is divided into different sentences. Rearrange the sentences to form a coherent paragraph. 1) C","no_primary_tag","flagged","verified","","","medium"
"question","e80b2999-51d2-4bf9-aa42-64e522e4da7e","2023","86","In the question below, two sentences have been mentioned with a blank in each sentence. Use one of the phrases given in the options to fill ","non_ascii_suspect;suspicious_repeat_char;no_primary_tag","flagged","verified","","","medium"
"question","b13378f7-6916-4906-8aae-9125a6e9b5de","2023","87","In the question below, two sentences have been mentioned with a blank in each sentence. Use one of the phrases given in the options to fill ","suspicious_repeat_char;no_primary_tag","flagged","verified","","","medium"
"question","56bc5471-b35a-4c9a-8a1c-da099c3c1d4a","2023","88","In the question below, two sentences have been mentioned with a blank in each sentence. Use one of the phrases given in the options to fill ","non_ascii_suspect;suspicious_repeat_char;no_primary_tag","flagged","verified","","","medium"
"question","fbf0a01d-2d48-41b6-b3d6-0ee8c32d9fab","2023","89","Read the given information and answer the below questions. Third world countries, a term that originated during the Cold War era, refer to t","non_ascii_suspect;no_primary_tag","flagged","verified","","","easy"
"question","7c7c9719-805c-446d-9009-98d4de3f1910","2023","90","Read the given information and answer the below questions. Third world countries, a term that originated during the Cold War era, refer to t","non_ascii_suspect;no_primary_tag","flagged","verified","","","easy"
"question","27d87f94-e91d-4a4c-8394-8ee6d17287f9","2023","91","Read the given information and answer the below questions. Third world countries, a term that originated during the Cold War era, refer to t","non_ascii_suspect;no_primary_tag","flagged","verified","","","easy"
"question","9a7d5707-c6b2-4d7c-8322-e66b5f310a92","2023","92","Read the given information and answer the below questions. Third world countries, a term that originated during the Cold War era, refer to t","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium"
"question","48ed4789-5ee0-47ae-962b-2b67f0540c7d","2023","93","Read the given information and answer the below questions. Third world countries, a term that originated during the Cold War era, refer to t","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium"
"question","d20a54e1-b668-47c3-8267-d438fec16c69","2023","94","Read the given information and answer the below questions. Third world countries, a term that originated during the Cold War era, refer to t","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium"
"question","d3734e7b-975e-46dd-9dff-6159b11ef480","2023","95","Read the given information and answer the below questions. Third world countries, a term that originated during the Cold War era, refer to t","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium"
"question","7c1f00f2-bb4b-4960-b1c7-8d656e312630","2023","96","Read the given information and answer the below questions. Third world countries, a term that originated during the Cold War era, refer to t","non_ascii_suspect;no_primary_tag","flagged","verified","","","easy"
"question","c636beea-f97e-4867-9ae1-851b0e7f39ce","2023","97","In the question below, a phrase has been mentioned. The phrase has been used in following sentences. One of the sentences is using the phras","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium"
"question","adef6318-3ef2-4a52-a0cd-9aa7c16d6c8e","2023","98","In the question below, a phrase has been mentioned. The phrase has been used in following sentences. One of the sentences is using the phras","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium"
"question","9308bca1-88a2-4117-bfae-f516bbe11552","2023","99","A paragraph has been mentioned below with blanks in each sentence of the paragraph. The blanks have been numbered as (1), (2), (3) etc. Answ","suspicious_repeat_char;no_primary_tag","flagged","verified","","","easy"
"question","3cf2cfa8-feb9-4aa8-b2db-2553ab934d9e","2023","100","A paragraph has been mentioned below with blanks in each sentence of the paragraph. The blanks have been numbered as (1), (2), (3) etc. Answ","suspicious_repeat_char;no_primary_tag","flagged","verified","","","easy"
"question","7fd4021d-0f74-4c71-8b1b-904df5893247","2023","101","A paragraph has been mentioned below with blanks in each sentence of the paragraph. The blanks have been numbered as (1), (2), (3) etc. Answ","suspicious_repeat_char;no_primary_tag","flagged","verified","","","easy"
"question","9a0d4d9f-b41d-46be-952e-89a574c6a688","2023","102","A paragraph has been mentioned below with blanks in each sentence of the paragraph. The blanks have been numbered as (1), (2), (3) etc. Answ","suspicious_repeat_char;no_primary_tag","flagged","verified","","","easy"
"question","0a6d3b53-6b00-47fe-b43a-13b11939310e","2023","103","Four statements have been mentioned below. One or more statements may contain an error. It may contain a grammatical and/or a contextual err","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium"
"question","ccadba5f-cb5d-441c-b7ef-d5f032078dec","2023","104","Five statements have been mentioned below. One or more statements may contain an error. It may contain a grammatical and/or a contextual err","no_primary_tag","flagged","verified","","","medium"
"question","94f4d0c9-6c1d-4fea-8761-2ccf950b36ae","2023","105","Which of the following sentences from the options given below is not coherent with the central idea of the other sentences? [Option a: The r","no_primary_tag","flagged","verified","","","medium"
"question","5122b512-4b68-4add-9d15-fb5775115791","2023","106","Which of the following sentences from the options given below is not coherent with the central idea of the other sentences? [Option a: Cultu","no_primary_tag","flagged","verified","","","medium"
"question","0034b452-25c6-4701-92c9-9eab8ee7b511","2023","107","In the question given below, a sentence has been divided into different segments. Some of these segments contain grammatical errors. Identif","no_primary_tag","flagged","verified","","","medium"
"question","c906333f-2b7a-44a3-bb2f-2b6f6b479d64","2023","108","In the question given below, a sentence has been divided into different segments. Some of these segments contain grammatical errors. Identif","no_primary_tag","flagged","verified","","","medium"
"question","b521689e-94e4-46ee-a375-4bce9dd1c42b","2023","109","In the question given below, a sentence has been divided into different segments. Some of these segments contain grammatical errors. Identif","no_primary_tag","flagged","verified","","","medium"
"question","6002b6c2-ab5a-4ba5-a4bc-a916fa16a219","2023","110","In the question given below, a sentence has been divided into different segments. Some of these segments contain grammatical errors. Identif","no_primary_tag","flagged","verified","","","medium"
"question","78f15846-7245-4d5d-8355-8a8481d9a44c","2023","111","Consider the below information about 200 laptops being sold by five different stores amongst A, B, C, D and E in the month of April 2022. Av","suspicious_repeat_char;no_primary_tag","flagged","needs_correction","Pie chart data absent from import; per-store values unavailable, question unanswerable as stored","",""
"question","c1b6ba1b-d962-4e99-8989-1c9285b53076","2023","112","Consider the below information about 200 laptops being sold by five different stores amongst A, B, C, D and E in the month of April 2022. If","no_primary_tag","flagged","needs_correction","Pie chart data absent from import; per-store values unavailable, question unanswerable as stored","",""
"question","dd0aa119-76ee-4b52-9095-665b7cdc9966","2023","113","Consider the below information about 200 laptops being sold by five different stores amongst A, B, C, D and E in the month of April 2022. Fi","no_primary_tag","flagged","needs_correction","Pie chart data absent from import; per-store values unavailable, question unanswerable as stored","",""
"question","4513af99-2b13-483e-a0b3-fa67f56890b8","2023","114","Consider the below information about 200 laptops being sold by five different stores amongst A, B, C, D and E in the month of April 2022. As","no_primary_tag","flagged","needs_correction","Pie chart data absent from import; per-store values unavailable, question unanswerable as stored","",""
"question","1eb21657-4288-4e1b-a758-41602296aeb0","2023","115","Consider the below information about 200 laptops being sold by five different stores amongst A, B, C, D and E in the month of April 2022. In","no_primary_tag","flagged","needs_correction","Pie chart data absent from import; per-store values unavailable, question unanswerable as stored","",""
"question","32f66a46-83fa-4590-a974-72042665f238","2023","116","Consider the below series: 12, 21, 46, 95, 176, X, Y What is the sum of X and Y?","no_primary_tag","flagged","verified","","","medium"
"question","38aeaf57-d0e8-4045-9c97-fc6ffae209b1","2023","117","Below are given two series which follow certain pattern. There are two missing values X and Y. Series I: 158, 78, 38, 18, 8, X Series II: 9,","non_ascii_suspect;no_primary_tag","flagged","verified","","","hard"
"question","df539926-f76c-4c08-8ed0-22f49d805132","2023","118","Read the given information and answer the below questions. Consider the below two quadratic equations: I. 4x2 – 16x + C = 0 II. 2y2 – 3y + 1","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium"
"question","b8f86f97-9131-4c8b-b334-7f220baaa706","2023","119","Read the given information and answer the below questions. Consider the below two quadratic equations: I. 4x2 – 16x + C = 0 II. 2y2 – 3y + 1","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium"
"question","8d35dba2-c16e-450f-b1a1-4862027a915f","2023","120","Read the given information and answer the below questions. Certain students comprising of boys and girls are studying in an institute which ","no_primary_tag","flagged","verified","","","hard"
"question","adfe03c8-e98b-4940-b908-2f211486ea85","2023","121","Read the given information and answer the below questions. Certain students comprising of boys and girls are studying in an institute which ","no_primary_tag","flagged","verified","","","hard"
"question","f20c264b-f933-47e5-9510-5b876d74ce4e","2023","122","Ansh borrowed 80 books from library A and 120 from library B. Some books are of English language while some are of regional languages. X% of","no_primary_tag","flagged","verified","","","medium"
"question","8144b67e-7b23-48b3-8240-ae7c5bed067d","2023","123","Consider the below given two equations. You are given two quantities below the equations namely QI and QII. You are required to calculate bo","non_ascii_suspect;no_primary_tag","flagged","verified","","","hard"
"question","e2615f70-9ce2-415a-9184-1e7ae9984ac3","2023","124","Below are given two expressions and then two quantities (QI and QII) below it. Compare the two quantities and mark your answer accordingly. ","non_ascii_suspect;no_primary_tag","flagged","verified","","","hard"
"question","9763ec0e-45c3-4950-810f-309f2b2d968b","2023","125","Anshu invested Rs. P in scheme X for 3 years at Compound Interest @ 20% per annum and Ronit invested 36 2/5% of P for T years in scheme Y at","no_primary_tag","flagged","verified","","","hard"
"question","a47f469a-606d-44a4-8278-bf0eb564f964","2023","126","Consider the below statements and then answer the question accordingly: I. X is a two digit number in which the tenth digit is ‘B’ and the u","non_ascii_suspect;no_primary_tag","flagged","verified","","","hard"
"question","551bb33f-f5a5-4be9-a91e-bd632afaab9e","2023","127","P litres of mixture contains milk and water, in which water is 25%. Which of the following statements is/are true? 1) If P/4 Iitres of water","no_primary_tag","flagged","verified","","","hard"
"question","928bc78e-f2af-4beb-9759-955b80b662b5","2023","128","A circle of radius “r” metre is inscribed in a rectangle of length Y metre such that the circle touches both the sides of the rectangle. The","non_ascii_suspect;no_primary_tag","flagged","verified","","","hard"
