"row_type","row_id","paper_year","question_number_or_topic_id","text_preview","flags","sample_reason","decision","notes","assign_topic_id","difficulty","stimulus_preview"
"question","a7298c3c-5b54-4c3c-9a6b-610180a97137","2024","12","Which crops are covered under the Price Support Scheme (PSS) under the umbrella scheme of Pradhan Mantri Annadata Aay SanraksHan Abhiyan’ (P","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","07fe7881-ce89-4636-8d7b-70dabff148f2","2024","13","Government is implementing the scheme titled “PM Programme for Restoration, Awareness, Nourishment and Amelioration of Mother Earth (PM-PRAN","non_ascii_suspect;suspicious_repeat_char;no_primary_tag","flagged","","","","",""
"question","1883318d-a7ac-411b-aeaa-534b54780c7a","2024","14","The Government has substantially enhanced the budget allocation of Ministry of Agriculture & Farmers Welfare from Rs. 27,662.67 crore BE dur","suspicious_repeat_char;no_primary_tag","flagged","","","","",""
"question","6c6fabd9-b2b5-403b-8d72-3f5cfb7cdb7e","2024","15","Recently, RBI released the Statement on Developmental and Regulatory Policies. One initiative that RBI took is regarding UPI. UPI (Unified P","no_primary_tag","flagged","","","","",""
"question","d37da05c-2330-413d-aad0-cb8457ad536c","2024","16","India has been included in the JP Morgan Global Bond Index - Emerging Markets. The inclusion process started on June 28, 2024, with a gradua","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","e2563c71-a97c-4aeb-8a14-ea9407a8b9a4","2024","17","The Reserve Bank of India’s Financial Inclusion Index (FI-Index) measures the level of financial inclusion across India. As of March 2024, t","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","c3b184d4-7376-4b01-b27d-d13ae73fff6a","2024","18","With the introduction of the Goods and Services Tax (GST) in India, various central, state, and local taxes were subsumed into a unified sys","no_primary_tag","flagged","","","","",""
"question","38c4bde8-2363-4753-b7b0-de9f4fffc5f7","2024","19","The Reserve Bank of India’s (RBI) Digital Payments Index (RBI-DPI) is a composite index that measures the extent of digital payments in Indi","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","e04c9562-3075-4c29-9562-143eb186c86f","2024","20","A Basic Service Demat Account (BSDA) is just like a normal Demat account that helps investors to hold equity shares/ other securities invest","non_ascii_suspect;suspicious_repeat_char;no_primary_tag","flagged","","","","",""
"question","3c8aefb0-6b1c-4917-86c6-8119831e00ac","2024","21","Trade Receivables e-Discounting System (TReDS) is an electronic platform for facilitating the financing/discounting of trade receivables of ","suspicious_repeat_char;no_primary_tag","flagged","","","","",""
"question","25bf3b60-a3f7-4fd5-b440-799f15c4fa54","2024","22","To control inflationary pressures, the Reserve Bank of India (RBI) undertook a series of monetary policy actions between May 2022 and Februa","no_primary_tag","flagged","","","","",""
"question","aa7f15a2-756d-4e3b-84f4-a446c59cd7ea","2024","23","The Reserve Bank of India (RBI) issued directions on November 15, 2021, requiring certain Non-Banking Financial Companies (NBFCs) to appoint","no_primary_tag","flagged","","","","",""
"question","b64a8b53-b990-4039-9de8-4c09f8451bd9","2024","24","RBI under its Depositor Education and Awareness (DEA) Scheme, mandates all deposit accounts such as savings, current, or fixed deposits, tha","no_primary_tag","flagged","","","","",""
"question","4fc90b0f-6ed7-4354-9010-ad78c0d78f6e","2024","25","As part of its effort to harmonize regulations for Housing Finance Companies (HFCs) with those applicable to Non- Banking Financial Companie","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","fe284090-9d9a-4778-b5d7-8077b79b8919","2024","26","In a recent update to its banking regulations, the RBI revised the definition of “bulk deposits” for various banking institutions. Scheduled","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","b2a52ab0-82ae-4a9f-8dab-c2236aade5b9","2024","27","The RBI has taken a significant step in modifying its fully accessible route (FAR) for government securities. This decision, aimed at managi","no_primary_tag","flagged","","","","",""
"question","9c570193-9a1e-4cbd-b7b3-681465a46cc8","2024","28","The Reserve Bank of India (RBI) has outlined specific eligibility criteria for Small Finance Banks (SFBs) to transition into Universal Banks","no_primary_tag","flagged","","","","",""
"question","75a85026-bcd3-4129-af8e-f18aa5c654c8","2024","29","The RBI outlined a detailed framework for Self-Regulatory Organizations (SROs) in the FinTech space to ensure proper governance and regulati","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","5c3e362e-0dba-4003-958b-ceadce1d9318","2024","30","The Financial Stability Report (FSR) by the RBI often highlights critical measures to strengthen the financial resilience of banks. One such","no_primary_tag","flagged","","","","",""
"question","896c2b31-f466-409b-b800-641be3efc1f0","2024","31","The International Financial Services Centres Authority (IFSCA) plays a pivotal role in regulating financial institutions, financial products","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","fbb7d25c-0b56-4599-b422-c45b381efb42","2024","32","According to the RBI’s report on currency and finance 2024, the rise in digital payments has resulted in several significant outcomes. Which","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","e0dd0b78-f9d6-405e-87ea-9b10832a9650","2024","33","INFINET, a membership-only Closed User Group (CUG) network, serves as the backbone of the National Payments System, primarily handling inter","non_ascii_suspect;suspicious_repeat_char;no_primary_tag","flagged","","","","",""
"question","bd0aaed2-51ee-40bb-934c-4143bf4f79f9","2024","34","State and Union Territory governments leverage various mechanisms to borrow from the Reserve Bank of India (RBI). Which of the following com","no_primary_tag","flagged","","","","",""
"question","feb37eb8-99d5-4dfa-aa89-74c58233eafe","2024","35","When banks receive deposits from various All-India Financial Institutions (AIFIs) and use them to forward loans, certain deposits are not co","no_primary_tag","flagged","","","","",""
"question","8db74694-48dd-4f21-84a8-e02c0da21137","2024","36","In the regulatory landscape of India’s financial sector, various entities operate under the oversight of different authorities. Among the fo","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","da7110b3-e6c4-4818-a774-82aaf5d16e42","2024","37","Which of the following committees is incorrectly matched with its year of establishment?","no_primary_tag","flagged","","","","",""
"question","55094ce0-40a8-4990-9eaf-03ffc2186a32","2024","38","Stock exchanges can now be recognized as Research Analyst Administration and Supervisory Body (RAASB) and Investment Adviser Administration ","no_primary_tag","flagged","","","","",""
"question","cbf8c8e6-eb92-4b50-bcb5-17d4206cf7b6","2024","39","SEBI (Securities and Exchange Board of India) recently proposed tax benefits for companies investing in zero coupons and zero principal bond","suspicious_repeat_char;no_primary_tag","flagged","","","","",""
"question","7fb6efd1-134f-4c24-8dc9-ca288daeb7b2","2024","40","Which of the following is not an instrument of monetary policy?","no_primary_tag","flagged","","","","",""
"question","798d40be-1be7-4acf-8f24-875065255b8c","2024","41","The Insurance Regulatory and Development Authority of India (IRDAI) recently imposed a penalty of Rs.2 crore on which of the following Non-B","no_primary_tag","flagged","","","","",""
"question","639680ba-7e80-4f08-a577-ecd031b9f062","2024","42","The Banking Ombudsman and the Ombudsman Scheme for Digital Transactions play crucial roles in addressing customer grievances in the financia","no_primary_tag","flagged","","","","",""
"question","4f04deeb-e43b-4ab1-aa7a-b598d75d3e61","2024","43","RBI announced its much awaited 3rd global hackathon- ‘HaRBInger 2024- Innovation for Transformation’. The announcement was made by RBI Gover","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","1af91cef-9299-4846-8359-82d9dc8c63d2","2024","44","The Certificate of Registration granted to Brickwork Ratings India as a Credit Rating Agency (CRA) was cancelled by market regulator SEBI in","suspicious_repeat_char;no_primary_tag","flagged","","","","",""
"question","0cb19ff4-2eaf-4191-b2a9-ad0ce688bd37","2024","45","Which of the following statements is not a feature of floating rate savings bonds? 1) The interest rate adjusts periodically based on a benc","no_primary_tag","flagged","","","","",""
"question","b61bbbac-da6c-4286-a75f-5a618ca7fd9d","2024","46","SEBI allowed Foreign Portfolio Investors (FPIs) established in GIFT City to accept unlimited investments from Non- Resident Indians (NRIs) a","non_ascii_suspect;suspicious_repeat_char;no_primary_tag","flagged","","","","",""
"question","4a6c88b5-3ae7-4594-84b6-690a3aa7dfb7","2024","47","In response to the persistent challenge of high Non- Performing Assets (NPAs), the government has launched a series of impactful initiatives","no_primary_tag","flagged","","","","",""
"question","043697de-6bf4-4c94-b702-b6da06187ec2","2024","48","The Sovereign Gold Bond Scheme, launched by the Government of India, allows individuals to invest in gold in a secure and non-physical forma","no_primary_tag","flagged","","","","",""
"question","08524ce8-d0a8-47a9-92c0-7f4655ae1e74","2024","49","Mark Rutte, a prominent political figure known for his leadership and influence, has recently been appointed to assume the role of Secretary","no_primary_tag","flagged","","","","",""
"question","0b8b22ff-925a-4d0f-9519-e7897fad65a4","2024","50","The United Nations Framework Convention on Climate Change (UNFCCC) is essential for global climate negotiations, with leadership roles rotat","no_primary_tag","flagged","","","","",""
"question","502ce244-eebd-45d6-873c-07b8e0daec11","2024","51","The field of Generative Artificial Intelligence (Gen AI) has seen significant advancements and innovations, leading to an increase in patent","no_primary_tag","flagged","","","","",""
"question","9bcb0ef0-a3f5-4943-b99f-0df2c20550d0","2024","52","Carlos Alcaraz, a rising star in the world of tennis, has made headlines with his impressive performances in various Grand Slam tournaments.","no_primary_tag","flagged","","","","",""
"question","e9341b3c-8605-4df3-9bbc-a4ddc0d5528e","2024","53","Abhinav Bindra is a celebrated Indian shooter who made history by winning a gold medal in the Olympic Games, marking a significant achieveme","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","75db4cef-c2c5-4107-abe7-abc2c9b2058f","2024","54","The Environmental Performance Index (EPI) is an important metric that evaluates countries based on their environmental health and sustainabi","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","10af97a2-2afc-49f3-9394-df831d4706cc","2024","55","The Athletics Federation of India (AFI) plays a crucial role in promoting and developing athletics in the country, supporting athletes at va","no_primary_tag","flagged","","","","",""
"question","ebbc4dd1-e619-499d-aa50-57e603aaf3ff","2024","56","India’s role in the G20 has become increasingly significant as the country engages with other major economies to address global challenges s","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","b072a614-e11b-43ef-a926-102f8e4f61bb","2024","57","The Global Peace Index (GPI) is an important measure that ranks countries and regions based on their levels of peace, considering factors su","no_primary_tag","flagged","","","","",""
"question","fc5a9390-640e-44c7-9656-3c93bdf37c62","2024","58","India has taken a significant step in international environmental governance by approving the signing of the Biodiversity Beyond National Ju","no_primary_tag","flagged","","","","",""
"question","5ea75317-93e0-45f6-b713-e15661a4ea83","2024","59","Lithium has emerged as a critical resource in the modern world, especially due to its essential role in the production of batteries for elec","no_primary_tag","flagged","","","","",""
"question","5b44f24f-1c7b-4a42-b822-3393a48b648e","2024","60","The International Mathematics Olympiad (IMO) is a prestigious annual event that brings together the brightest young mathematicians from arou","no_primary_tag","flagged","","","","",""
"question","53f4f623-2ab7-46e8-9dfb-efb45ce9d735","2024","61","In the rapidly evolving insurance sector, companies are increasingly leveraging technology to enhance their offerings and improve customer e","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","ce005ad8-65c4-4c19-984b-3d3ef073fd23","2024","62","The Aditya L1 spacecraft, launched by the Indian Space Research Organisation (ISRO), is India’s first dedicated mission to study the Sun. Th","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","476a1b17-5848-47ba-9a60-c7015b1a2ef6","2024","63","In recent developments, several Members of the Legislative Assembly (MLAs) from Jharkhand and Odisha faced disqualification under the Anti-D","no_primary_tag","flagged","","","","",""
"question","8c723e8f-6790-411a-8249-8b60a512b3ce","2024","64","The Public Examinations (Prevention of Unfair Means) Act is a legislative measure aimed at maintaining the integrity of public examinations ","no_primary_tag","flagged","","","","",""
"question","0b0c9568-a2f0-4dd5-a57f-42866eeb2434","2024","65","The Houthis group has been in the news recently due to their involvement in regional conflicts and their attacks on various targets, includi","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","2735f8fd-d4a7-4666-b67d-02cb8992a0d9","2024","66","In the dynamic landscape of entrepreneurship, certain startups show promising potential for rapid growth and market success, leading them to","no_primary_tag","flagged","","","","",""
"question","6e1a77de-bc75-4417-88c8-c6435759514a","2024","67","The Parliament of the United Kingdom is a crucial institution in the country’s governance, responsible for making and passing laws. It opera","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","2f3f55fb-f6e3-4a9d-a0bf-ee2749f1dc66","2024","68","The Chief Information Commissioner plays a vital role in promoting transparency and accountability within the Indian government by overseein","no_primary_tag","flagged","","","","",""
"question","4cc1af65-893b-4548-ae4c-af73d2077672","2024","69","The Randstad Employer Brand Research is a comprehensive study that evaluates employer branding and attractiveness in various industries. Thi","no_primary_tag","flagged","","","","",""
"question","1633fb70-e013-4f85-8c9f-ad306f6e63d0","2024","70","The Fast-Moving Consumer Goods (FMCG) sector is a vital part of the global economy, encompassing a wide range of products that are sold quic","no_primary_tag","flagged","","","","",""
"question","ba2458c3-0fa8-4521-bac7-fbd4c2507133","2024","71","The Paris Olympics have garnered significant attention as countries around the world prepare to showcase their athletes in various sports. I","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","c156f5f1-1850-4f96-b60b-1ec4a8f82850","2024","72","The International Council on Monuments and Sites (ICOMOS) plays a vital role in promoting the conservation and protection of cultural herita","no_primary_tag","flagged","","","","",""
"question","d699bb86-2cf3-4195-8a66-7b4d2c5faec9","2024","73","In the realm of astronomy, the naming of celestial features is governed by established protocols to ensure consistency and recognition acros","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","be6b9e3c-7dbe-4638-b76c-f66406815e0f","2024","74","In the world of sports literature, numerous athletes share their experiences and insights through books that inspire both fans and aspiring ","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","c2377279-c3a4-4bce-9fac-ad9fe5bce7e8","2024","75","In a significant development within the banking sector, the Reserve Bank of India (RBI) has approved a merger that will reshape the landscap","no_primary_tag","flagged","","","","",""
"question","b4e1528c-a68c-452c-8e6c-80260a6f03e9","2024","76","The G7 Leaders’ Summit is a significant annual gathering where leaders from seven of the world’s largest advanced economies come together to","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","65c278c8-5e09-4b68-80ca-0aa0a5db073a","2024","77","The Reserve Bank of India (RBI) has recently taken a significant step towards enhancing financial connectivity in the region by signing an a","non_ascii_suspect;no_primary_tag","flagged","","","","",""
"question","a3fb5fe1-9d94-4d21-9416-8b696ba1e82c","2024","78","In culinary contexts, particularly when discussing the heat of chili peppers, a specific measurement system is used to quantify pungency or ","no_primary_tag","flagged","","","","",""
"question","1143acaa-b912-4b79-86a0-2fd5dfabf6db","2024","79","During the recent budget presentation, the Union Finance Minister emphasized several key focus areas that are crucial for the economic devel","no_primary_tag","flagged","","","","",""
"question","7141e43d-e2ad-481a-aba5-d0c402af0930","2024","80","In the field of artificial intelligence, accuracy and reliability of information are critical for effective communication and decision-makin","no_primary_tag","flagged","","","","",""
"question","11d2bb4e-2b7d-4709-8b3c-4af3fa742384","2024","81","Read the following passage carefully and answer the questions that follow. The United States and Malaysia have long-standing trade rela- tio","non_ascii_suspect;suspicious_repeat_char;no_primary_tag","flagged","verified","","","easy",""
"question","0e2b483f-5318-4cd1-9b7e-7e2c2c91f0f7","2024","82","Read the following passage carefully and answer the questions that follow. The United States and Malaysia have long-standing trade rela- tio","non_ascii_suspect;suspicious_repeat_char;no_primary_tag","flagged","verified","","","medium",""
"question","e022162f-3f24-442b-b2df-b8ced130cdfb","2024","83","Read the following passage carefully and answer the questions that follow. The United States and Malaysia have long-standing trade rela- tio","non_ascii_suspect;suspicious_repeat_char;no_primary_tag","flagged","verified","","","medium",""
"question","7ff64273-1aaf-44ef-ab33-65687d240cbe","2024","84","Read the following passage carefully and answer the questions that follow. The United States and Malaysia have long-standing trade rela- tio","non_ascii_suspect;suspicious_repeat_char;no_primary_tag","flagged","verified","","","easy",""
"question","1f2eedc8-c1df-47d7-afe3-77506aa97fcc","2024","85","Read the following passage carefully and answer the questions that follow. The United States and Malaysia have long-standing trade rela- tio","non_ascii_suspect;suspicious_repeat_char;no_primary_tag","flagged","verified","","","easy",""
"question","9f0b7b85-afd4-428d-b7bc-fd5c0b2030d3","2024","86","Read the following passage carefully and answer the questions that follow. The United States and Malaysia have long-standing trade rela- tio","non_ascii_suspect;suspicious_repeat_char;no_primary_tag","flagged","verified","","","easy",""
"question","b110899c-521f-487a-bc30-99708cf7a7d5","2024","87","Read the following passage carefully and answer the questions that follow. The United States and Malaysia have long-standing trade rela- tio","non_ascii_suspect;suspicious_repeat_char;no_primary_tag","flagged","verified","","","medium",""
"question","147abf99-1d23-4244-a127-10d747f36463","2024","88","Read the following passage carefully and answer the questions that follow. The United States and Malaysia have long-standing trade rela- tio","non_ascii_suspect;suspicious_repeat_char;no_primary_tag","flagged","verified","","","medium",""
"question","7e7787bf-9c64-4e2f-9759-0d57cf6b957b","2024","89","In the following question, three sentences are provided, each of which may or may not be correct grammatically or contextually. Choose the o","no_primary_tag","flagged","verified","","","medium",""
"question","7cfdeb38-9175-45d2-a296-ac278014edbd","2024","90","In the following question, three sentences are provided, each of which may or may not be correct grammatically or contextually. Choose the o","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium",""
"question","26cf7b6a-d990-4290-a8a6-5212dd31dd7f","2024","91","Below are five mixed-up sentences related to the topic of social health. Four of these sentences can be arranged to create a coherent paragr","no_primary_tag","flagged","verified","","","medium",""
"question","fa532d4e-c81c-4759-b852-94999bb76c64","2024","92","The idiom/phrase is given below in bold. Following this idiom/phrase are three sentences, which use the given idiom/ phrase. The idiom/phras","no_primary_tag","flagged","verified","","","medium",""
"question","95ef68b4-276a-452c-ab6a-15bb0482dd5d","2024","93","The idiom/phrase is given below in bold. Following this idiom/phrase are three sentences, which use the given idiom/ phrase. The idiom/phras","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium",""
"question","b8f01e14-ea31-4902-b18f-876359b7ae75","2024","94","The idiom/phrase is given below in bold. Following this idiom/phrase are three sentences, which use the given idiom/ phrase. The idiom/phras","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium",""
"question","fb7fa071-14ec-4930-9d9d-a846f0c18985","2024","95","The question includes five statements labelled A, B, C, D, and E, which, when arranged in a logical sequence, create a coherent passage. Sel","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium",""
"question","e34fd882-770f-48b7-b82e-5e8ec7541fb7","2024","96","The question includes five statements labelled A, B, C, D, and E, which, when arranged in a logical sequence, create a coherent passage. Sel","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium",""
"question","801fe2f2-5b8b-4302-84b0-67337dbd7ec1","2024","97","The question includes five statements labelled A, B, C, D, and E, which, when arranged in a logical sequence, create a coherent passage. Sel","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium",""
"question","df732dd2-9004-4cf5-9564-56ef550a32e8","2024","98","In the following question, two sentences are given with one blank each. Choose the option that provides the correct word that fits in both t","suspicious_repeat_char;no_primary_tag","flagged","verified","","","medium",""
"question","bbdf93eb-5496-4f5e-bf3e-1edd996041d9","2024","99","In the following question, two sentences are given with one blank each. Choose the option that provides the correct word that fits in both t","non_ascii_suspect;suspicious_repeat_char;no_primary_tag","flagged","verified","","","medium",""
"question","611b5a1c-39bd-4acc-9e12-b17b06cb9c53","2024","100","In the following question, two sentences are given with one blank each. Choose the option that provides the correct word that fits in both t","suspicious_repeat_char;no_primary_tag","flagged","verified","","","medium",""
"question","1ddec204-5695-48db-ad75-f7bcec84e13f","2024","101","In the following question, two sentences are given with one blank each. Choose the option that provides the correct word that fits in both t","suspicious_repeat_char;no_primary_tag","flagged","verified","","","medium",""
"question","bfc5d3e6-ff04-4955-8ca2-21dc9757b927","2024","102","In the given question, a sentence with four words marked as (A), (B), (C), and (D) is provided. These words may be incorrectly positioned. Y","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium",""
"question","3e5b8d34-0d89-4c36-8db3-c8d93dfc093a","2024","103","In the given question, a sentence with four words marked as (A), (B), (C), and (D) is provided. These words may be incorrectly positioned. Y","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium",""
"question","6698e483-dbd5-4677-a844-123e13cb4177","2024","104","In the given question, a sentence with four words marked as (A), (B), (C), and (D) is provided. These words may be incorrectly positioned. Y","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium",""
"question","19560f5f-a8a9-477c-aab7-8131dc2dca55","2024","105","Choose the phrase or connector (between I and II) from the three options provided, which can be used to combine the two given sentences into","no_primary_tag","flagged","verified","","","easy",""
"question","d2284b2f-2341-4a28-a741-62701aa53e08","2024","106","Choose the phrase or connector (between I and II) from the three options provided, which can be used to combine the two given sentences into","no_primary_tag","flagged","verified","","","easy",""
"question","c928fa13-43e2-46b1-a706-4201a2eda361","2024","107","In the question below, five sentences are provided, with one sentence omitted and replaced by a blank. These sentences are jumbled randomly.","suspicious_repeat_char;no_primary_tag","flagged","verified","","","medium",""
"question","eb5d1c2a-84f8-4fbd-baa0-bb649e39755e","2024","108","In the question below, five sentences are provided, with one sentence omitted and replaced by a blank. These sentences are jumbled randomly.","suspicious_repeat_char;no_primary_tag","flagged","verified","","","medium",""
"question","e4809f00-4573-4637-9d03-21fa1d48b8bc","2024","109","In the following question, three sentences are provided, each of which may or may not be correct grammatically or contextually. Choose the o","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium",""
"question","7629b148-dd75-4aed-8d2d-0353a28d4d68","2024","110","In the following question, three sentences are provided, each of which may or may not be correct grammatically or contextually. Choose the o","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium",""
"question","34acf322-a2df-4351-a213-7e4819d2735b","2024","111","Find the wrong term of the below series: 100, 240, 480, 1344, 4300.8, 15482.88, 61931.52","no_primary_tag","flagged","verified","","","hard",""
"question","e1b64ed2-7d3c-40f3-80ba-b6fbf48ccc62","2024","112","Find the wrong term of the below series: 2, 338, 548, 668, 728, 751, 758","no_primary_tag","flagged","verified","","","hard",""
"question","c3ce8086-088b-4a00-917f-b47730687ca1","2024","113","Find the wrong term of the below series: 8, 111, 231, 376, 546, 743, 969","no_primary_tag","flagged","verified","","","hard",""
"question","136a515e-a171-4d1d-807c-45b6ca4cdc71","2024","114","Consider the below statement and the two quantities given below it. You need to compare both quantities and mark the correct answer accordin","non_ascii_suspect;no_primary_tag","flagged","verified","","","hard",""
"question","8b2b8c97-29d0-462a-a9dc-607fe856ca20","2024","115","Consider the below statement and the two quantities given below it. You need to compare both quantities and mark the correct answer accordin","non_ascii_suspect;no_primary_tag","flagged","verified","","","hard",""
"question","7bb90e7f-419f-4f84-9b90-e56cad75508a","2024","116","A and B entered in a partnership with capitals as Rs P and Rs (P + 5000) respectively. After 4 months, A withdraws 60% of the capital and C ","non_ascii_suspect;no_primary_tag","flagged","verified","","","hard",""
"question","d9c73238-8ee1-4cfb-b1d8-e08d7b460c50","2024","117","Consider the below statement and the two quantities given below it. You need to compare both quantities and mark the correct answer accordin","no_primary_tag","flagged","verified","","","medium",""
"question","9ed35f35-b14c-4f8f-acff-4ce0b1ed3ded","2024","118","Rashmi had Rs 6X with her. She invested one-third of that amount in two schemes A and B in the ratio 1 : 8. She paid Rs 6000 to her maid and","no_primary_tag","flagged","verified","","","hard",""
"question","62e1bbc0-3a72-4efb-be6a-947cd5720546","2024","119","There is a right cylindrical vessel with radium R cm and height H cm. 75% of its capacity is filled with water which is equal to 1650 cm³. T","non_ascii_suspect;no_primary_tag","flagged","verified","","","hard",""
"question","d63175ab-a8ec-4ed6-866a-fd0b30cca23a","2024","120","There is a car and a bus. The speed of the car is ‘X’ km/h and the speed of the bus is twice of the car. The car is going from A to B and th","non_ascii_suspect;no_primary_tag","flagged","verified","","","hard",""
"question","83f9b80e-0c41-4759-8311-7a092d3efde1","2024","121","Consider the below statement and two quantities given below it. You need to compare both the quantities and mark the correct answer accordin","no_primary_tag","flagged","verified","","","hard",""
"question","ec97d64c-007d-4211-8cfc-f79e4c0e351a","2024","122","Rs 60,000 is distributed among P, Q, R, S and T. Amount received by R is equal to amount received by S and T together. Amount received by P ","non_ascii_suspect;no_primary_tag","flagged","verified","","","hard",""
"question","b4c5944f-7cbe-4e13-9d40-050240a11b06","2024","123","Study the given information carefully and answer the question. The present ages of Riya, Kavita, Meera, Pooja, and Swati are 24 years, 32 ye","no_primary_tag","flagged","verified","","","hard",""
"question","53524e07-a458-4bd9-b187-11e23361c5dd","2024","124","In the question, three statements numbered I, II and III are given. You have to decide whether the data provided in the statements are suffi","suspicious_repeat_char;no_primary_tag","flagged","verified","","","medium",""
"question","533e3e05-9e08-4aad-97dd-bbbc238be7f4","2024","125","Shopkeeper ‘A’ calculates his profit on the cost price whereas shopkeeper ‘B’ on the selling price. Shopkeeper ‘A’ claims a profit of 25% an","non_ascii_suspect;no_primary_tag","flagged","verified","","","medium",""
"question","7d4bfa35-72d7-4e0a-a023-503048d7fb0e","2024","131","Study the following information carefully and answer the questions given beside: There are four studios P, Q, R and S of a renowned news cha","non_ascii_suspect;no_primary_tag","flagged","verified","","","hard",""
"question","2bef7b3c-2179-4d49-ab10-f0172d8900a1","2024","132","Study the following information carefully and answer the questions given beside: There are four studios P, Q, R and S of a renowned news cha","non_ascii_suspect;no_primary_tag;duplicate_option_text","flagged","needs_correction","duplicate_option_text: options b and d are both 3538; a five-option MCQ cannot offer the same distractor twice, so one option value is mis-imported","","",""
"question","a8d90ceb-9fdb-4b54-bf18-6d819dec2cfd","2024","133","Study the following information carefully and answer the questions given beside: There are four studios P, Q, R and S of a renowned news cha","non_ascii_suspect;no_primary_tag","flagged","verified","","","hard",""
