"row_type","row_id","paper_year","question_number_or_topic_id","text_preview","flags","sample_reason","decision","notes","assign_topic_id","difficulty"
"question","e91fd683-367a-4eef-be0f-113ca19135b6","2022","33","How many classes scheduled between Chemistry and Maths?","no_primary_tag","flagged","","","e452f72a-bd16-4faa-87c0-ca8608723b7c","medium"
"question","a7f11e47-0c7a-428b-8762-34b6f61c6a00","2022","34","____ class is scheduled 150 minutes after Maths clas s?","suspicious_repeat_char;no_primary_tag","flagged","","","e452f72a-bd16-4faa-87c0-ca8608723b7c","hard"
"question","9f5e7f68-7f12-4b78-8917-1f38f8ed8ff9","2022","35","The number of classes scheduled between Physics and Chemistry is same as the number of classes scheduled before ____ class .","suspicious_repeat_char;no_primary_tag","flagged","","","e452f72a-bd16-4faa-87c0-ca8608723b7c","medium"
"question","bd2ec363-02ba-4d19-b1a5-23ed5ff724b1","2022","36","Which among the following word is third from the right end in step III?","no_primary_tag","flagged","","","4ba00176-6b3d-4873-ae98-62b2fb33fecf","medium"
"question","28000881-0b35-44be-9d28-486f0137e417","2022","37","How many letters are there between third letter of the second word from the left end in step II and second letter of the fourth word from th","no_primary_tag","flagged","","","4ba00176-6b3d-4873-ae98-62b2fb33fecf","hard"
"question","fcb6316e-4b7f-48cd-ac43-40f6cb97bc9f","2022","38","What is the sum of the even numbers appeared in step IV?","no_primary_tag","flagged","","","4ba00176-6b3d-4873-ae98-62b2fb33fecf","medium"
"question","a100c4ea-6496-4532-a977-21775de40e48","2022","39","What is the difference between the numbers which are second from the right end in step IV and third from the left end in step V?","no_primary_tag","flagged","","","4ba00176-6b3d-4873-ae98-62b2fb33fecf","medium"
"question","db6b34e4-2de1-44c4-a7d1-02ea70d4d773","2022","40","Which among the following word is second to the left of third word from the right end in step II?","no_primary_tag","flagged","","","4ba00176-6b3d-4873-ae98-62b2fb33fecf","medium"
"question","5a5fb576-c115-485b-87ac-7474820b7a0f","2022","41","What could be the fallout of the new excise policy approved by Delhi government?","no_primary_tag","flagged","","","7a2c2e52-c0f0-4a62-bb28-69fe43fbd971","medium"
"question","968c25b2-48d1-4bf7-901c-3c25b66ee02b","2022","42","Which of the following can be postulated from the above statement? (I) Central government is not in the favour of move by Delhi Government. ","no_primary_tag","flagged","","","fc3e9289-0478-4a6c-a0e8-1f6f3f79f82a","medium"
"question","ba757446-3ab6-48c0-ac54-19be7814be16","2022","43","Who among the following goes to Korea?","no_primary_tag","flagged","","","da8b77aa-4e53-4876-be17-f8f96e1f2913","medium"
"question","e17365e5-a70d-453d-8339-f4b26bdad071","2022","44","Four of the following five are alike in a certain way and thus form a group. Who among the following does not belong to the group? [Option a","no_primary_tag","flagged","","","0140aef7-82c3-45de-be0d-e9286820ee7f","medium"
"question","96a1ecb9-6049-4f9d-a048-203f7566ff19","2022","45","Which among the following statement(s) is/are not true?","no_primary_tag","flagged","","","da8b77aa-4e53-4876-be17-f8f96e1f2913","medium"
"question","84c15ec6-0735-48a9-a993-16c0638ba83d","2022","46","In which among the following floor and flat does G live?","no_primary_tag","flagged","","","c26f0386-26ac-4035-96d6-3522f658cb19","medium"
"question","a27e98ac-8a2d-4f74-8148-ea86944c341c","2022","47","Which a mong the following pair of persons live to the south west of G?","no_primary_tag","flagged","","","c26f0386-26ac-4035-96d6-3522f658cb19","medium"
"question","72689e64-4cf2-4018-a7d7-b24399d16027","2022","48","How X is related to W?","no_primary_tag","flagged","","","652eb8c7-a25a-48c1-b51d-ddf64f8ede1b","medium"
"question","de4707c8-6deb-4b4f-8909-71cb7ab75688","2022","49","What is the sum of the ages of X mother’s and K?","non_ascii_suspect;no_primary_tag","flagged","","","652eb8c7-a25a-48c1-b51d-ddf64f8ede1b","medium"
"question","9f53ba44-75bf-4b06-8d6d-31704a74b8b8","2022","50","Who among the following is the child of T?","no_primary_tag","flagged","","","652eb8c7-a25a-48c1-b51d-ddf64f8ede1b","medium"
"question","ba379d86-f144-4f63-8d83-91ba55e1f6fe","2022","51","What is the ratio of the ages of P’s uncle and S’s daughter?","non_ascii_suspect;no_primary_tag","flagged","","","652eb8c7-a25a-48c1-b51d-ddf64f8ede1b","medium"
"question","b9e533b6-c5b1-4c68-944e-cc65f179abc5","2022","52","Seven persons i.e. P , Q, R, S, T , U and V attend the business meeting on different consecutive days starts from Tuesday but not necessaril","no_primary_tag","flagged","","","cefdf13b-9b68-489e-b5b2-e3d171d70f2c","hard"
"question","26ba4ad5-c8ad-41d9-a6bf-ab2d724a4538","2022","53","Eight persons - A, B, C, D, E, F, G and H sit around a square table such that four of them sit at the corner of the table and the remaining ","non_ascii_suspect;no_primary_tag","flagged","","","fbcc6e0e-45b8-4e93-88ab-38bb435e0ec8","hard"
"question","5f0e89ac-cbef-4269-9dbd-f8ead0485fcb","2022","54","Seven persons i.e., P, Q, R, S, T, U and V have different weight but not necessarily in the same order. Find the third heaviest person among","no_primary_tag","flagged","","","bf9142fc-f9fd-49e5-85ba-1431680791e5","hard"
"question","d95a77e4-ea60-498c-882c-213296987918","2022","55","Healthy diet, Regular exercise and Meditation are three key points to maintain your immunity level -Statement given by Health Ministry after","no_primary_tag","flagged","","","3b2102a2-bd53-42bb-82c5-a617816fa09b","medium"
"question","6c83ff93-4acf-431a-b5d8-fe071032554c","2022","56","Statement: The Supreme Court said the government’s new rules to regulate OTT (over -the-top) platforms lacked teeth to punish violators or t","non_ascii_suspect;no_primary_tag","flagged","","","fc3e9289-0478-4a6c-a0e8-1f6f3f79f82a","medium"
"question","2e037f61-62d7-4a96-974d-40d57a6515c2","2022","57","Statements: All Dunzo are Zepto. All Zepto are Zomato. Some Zomato is not Otipy. No Otipy is a Drink prime. Conclusions:","no_primary_tag","flagged","","","ee63d21f-3ff5-4193-975f-7e6c04a59c89","medium"
"question","7b759139-4b87-49c7-85c1-3671f710b30c","2022","58","Statements: Some Laptop are Grey. All Grey are User. Some User are Wi-fi. All User are Internet. Conclusions:","no_primary_tag","flagged","","","ee63d21f-3ff5-4193-975f-7e6c04a59c89","medium"
"question","2dfb7b54-56c1-41f7-883a-e7f253e9c9fd","2022","59","Statements: Only Paytm is G-pay. Only a few Paytm is UPI. Only a few Phone pe are UPI. All Phone pe are Bharat pay. Conclusions:","no_primary_tag","flagged","","","b46402a0-947a-4fed-a122-1e655785e683","medium"
"question","60a1f453-cef4-4839-af1f-63c611f5cee9","2022","60","Statements: Only a few Wicket is Ball. Only a few Ground is Ball. All Ground are Baller. No Wicket is Baller. Conclusions:","no_primary_tag","flagged","","","b46402a0-947a-4fed-a122-1e655785e683","medium"
"question","363b8de2-c8d7-4f27-a0fc-497e34520773","2022","61","What is the sum of the ages of F and the person who was born in 2002?","no_primary_tag","flagged","","","beb3ca2b-9796-4686-89bd-e643ebb270b1","medium"
"question","78ff4c39-1788-44e7-a4ec-9b40bec2718d","2022","62","How many persons were born between C and the one whose age is 11 years?","no_primary_tag","flagged","","","beb3ca2b-9796-4686-89bd-e643ebb270b1","medium"
"question","204bc12b-6f9f-4786-8c25-02cb317724f8","2022","63","Who among the following is the youngest person?","no_primary_tag","flagged","","","beb3ca2b-9796-4686-89bd-e643ebb270b1","easy"
"question","61555adb-23c8-4bdb-9dc9-1e324d9d5732","2022","64","Which among the following statement(s) is/are true?","no_primary_tag","flagged","","","beb3ca2b-9796-4686-89bd-e643ebb270b1","medium"
"question","a098a433-3c0b-44e1-a08e-9cd9830e5228","2022","65","Four of the following five are alike in a certain way and thus form a group. Who among the following does not belong to the group? [Option a","no_primary_tag","flagged","","","0140aef7-82c3-45de-be0d-e9286820ee7f","medium"
"question","d4f02165-e9e3-495e-ae45-b253ea65e79b","2022","66","What is the code for “Public Health” in the given code language?","non_ascii_suspect;no_primary_tag","flagged","","","a4dddc0f-e194-4eb6-bfc6-078240c8d4f0","medium"
"question","1dcf7b49-d44c-473f-88d4-2b50e939334f","2022","67","The code “9RR 28VI” is coded for which of the following word?","non_ascii_suspect;no_primary_tag","flagged","","","a4dddc0f-e194-4eb6-bfc6-078240c8d4f0","medium"
"question","f54d5545-3b91-4480-a7af-c71a5282ec84","2022","68","What is the code for “German language” in the given code language?","non_ascii_suspect;no_primary_tag","flagged","","","a4dddc0f-e194-4eb6-bfc6-078240c8d4f0","medium"
"question","55db1819-1aba-4cd7-b3f5-80e6de631ad6","2022","69","Find the sum of the distance walk by W and F?","no_primary_tag","flagged","","","86416829-056a-4934-aa07-ef7d78cd9171","medium"
"question","aec19373-d886-4a49-a548-de39a939ca2a","2022","70","In which direction is point C with respect to point Q?","no_primary_tag","flagged","","","55cde475-d4af-4ff7-b347-b51066736cab","medium"
"question","5fc97189-e9a9-45f6-9b13-41ec20ebb0b8","2022","71","What is the total distance between S and the one who sits immediate right of D?","no_primary_tag","flagged","","","c2de8b3d-f79b-47b4-9b9e-5199a2230dbf","hard"
"question","36376d88-1522-44db-99e7-6616dc1a4464","2022","72","Four of the following five are alike in a certain way and hence form a group. Which of the following does not belong to that group? [Option ","no_primary_tag","flagged","","","0140aef7-82c3-45de-be0d-e9286820ee7f","medium"
"question","91fc50b0-807a-4cf2-85e5-9143c05e5b1b","2022","73","Which of the following statement is not true?","no_primary_tag","flagged","","","c2de8b3d-f79b-47b4-9b9e-5199a2230dbf","medium"
"question","fdc1b6a2-370f-46ea-9a69-be4714bcac2b","2022","74","It is a well -known fact that one can learn and remember things easily if it has got both audio and visual aids instead of just audio. Keepi","no_primary_tag","flagged","","","3b2102a2-bd53-42bb-82c5-a617816fa09b","medium"
"question","f0bc42b4-e2c9-428f-88a9-a547d7d0b055","2022","75","Obesity is a medical condition in which excess body fat has accumulated to the extent that it may have an adverse effect on a person's healt","no_primary_tag","flagged","","","75d64ae7-691e-4226-9c46-05d217805e7d","medium"
"question","38540584-0931-46b3-829e-f936aa1ca8c8","2022","76","I. The central government has started to build 500 beds with the help of DRDO in Mumbai after 5000 covid cases come in a single day. II. Ami","no_primary_tag","flagged","","","7a2c2e52-c0f0-4a62-bb28-69fe43fbd971","medium"
"question","0dc8f7f3-eb01-4163-a56e-d171d886aa50","2022","77","Study the following digit -letter -symbol sequence carefully and answer the question given below: @ 7 F 6 G © Z J L 2 € D ¥ M # 8C % B K 1 &","non_ascii_suspect;no_primary_tag","flagged","","","90a4700b-5c25-481c-a0b0-07b51e1dc28c","medium"
"question","c90b371c-7326-4e74-b939-16a6203df5d7","2022","78","Who among the following sits 8th to the right of T?","no_primary_tag","flagged","","","49d20336-ad3d-48c7-b172-fdd9c3d17e7f","medium"
"question","73d7b2e7-b70b-4b1d-92fd-469b9bdb14cb","2022","79","___ faces to the one who likes ____ colour?","suspicious_repeat_char;no_primary_tag","flagged","","","49d20336-ad3d-48c7-b172-fdd9c3d17e7f","medium"
"question","bd057ce1-3655-49e3-adb0-bd67a87ded45","2022","80","How many persons sit around the table?","no_primary_tag","flagged","","","49d20336-ad3d-48c7-b172-fdd9c3d17e7f","hard"
"question","cb89b7e1-d510-4bb1-a569-2611e0b7c168","2022","81","Four of the following five are alike in a certain way and hence form a group. Which of the following does not belong to that group? [Option ","no_primary_tag","flagged","","","0140aef7-82c3-45de-be0d-e9286820ee7f","medium"
"question","0fd67a89-e782-4ad3-b314-4f7cf27dc191","2022","82","If T and Q interchanged their position then, how many persons sit between Q and A when counted to the right of Q?","no_primary_tag","flagged","","","49d20336-ad3d-48c7-b172-fdd9c3d17e7f","hard"
"question","7e8fc847-9e2e-4925-8856-3142fe780b5e","2022","83","I. This year Bihar has record result of 98% in Intermediate Board Examination. II. Transport facility has been improved in Bihar in recent y","no_primary_tag","flagged","","","7a2c2e52-c0f0-4a62-bb28-69fe43fbd971","medium"
"question","55de6b49-300e-4690-8476-ef74c9eeafbf","2022","84","In which direction is point P with respect to point A?","no_primary_tag","flagged","","","55cde475-d4af-4ff7-b347-b51066736cab","medium"
"question","1e3f9176-70fd-4b4e-bd2d-6192f383b72e","2022","85","Four of the following five are alike in a certain way and hence form a group. Which of the following does not belong to that group? [Option ","no_primary_tag","flagged","","","0140aef7-82c3-45de-be0d-e9286820ee7f","medium"
"question","76ca1621-f5a0-4484-a457-d2ac85385c2e","2022","86","Which among the following combination is correct?","no_primary_tag","flagged","","","93f445b2-4db4-45b1-acc5-b1bb8c21dc17","medium"
"question","14424d63-fb6b-44e7-a752-46cd178d3f17","2022","87","How many boxes are kept between box S and the box which contains clothes?","no_primary_tag","flagged","","","93f445b2-4db4-45b1-acc5-b1bb8c21dc17","medium"
"question","0dc05cfa-a1a9-4d82-991d-1221b354acde","2022","88","Which among the following box contains marker?","no_primary_tag","flagged","","","93f445b2-4db4-45b1-acc5-b1bb8c21dc17","medium"
"question","75b80d7a-d622-4d6f-ab3c-883f57c814cb","2022","89","If all the boxes are arranged from top to bottom in an alphabetical order then the position of how many boxes remains unchanged?","no_primary_tag","flagged","","","93f445b2-4db4-45b1-acc5-b1bb8c21dc17","hard"
"question","8ad554e3-a31b-497c-825d-d07e6e65acd2","2022","90","In which of the following shelf does the box contain pen is kept?","no_primary_tag","flagged","","","93f445b2-4db4-45b1-acc5-b1bb8c21dc17","medium"
"question","490c0eff-f63b-4928-98f8-3176fe8dca41","2022","91","The lateral surface area of a cube is 420 cm2 less than lateral surface area of a cylinder and the height of cylinder is 2x cm. If radius of","no_primary_tag","flagged","","","c5d44e15-072a-4557-ad7d-f61221fe61c7","hard"
"question","cd0e108c-bb6c-4bd3-8b8f-c4724df07cc0","2022","92","The marked price of an article is 1.45 times its cost price and the selling price of the article is Rs. 750. If profit percentage of shopkee","no_primary_tag","flagged","","","f6a36919-07e6-46a8-ae43-e3c13d549c98","medium"
"question","1ce8b89d-e728-47d5-af18-ee5ae22669eb","2022","93","Vessel A contains 80 liter milk and 12 liters water, while vessel B contains 156 liters mixture of milk and water are in the ratio of 10 : 3","no_primary_tag","flagged","","","7d94ff40-34f9-47fe-9caa-9eae0dc38116","medium"
"question","6de53194-4ecd-47e4-9d26-6e63e8a645b3","2022","94","P and Q started a business together and investment of P is Rs. 2000 more than that of Q. After eight months, P left the business. At the end","non_ascii_suspect;no_primary_tag","flagged","","","bb343a30-e26e-474a-9ab7-6ecab8e6931b","hard"
"question","30c89a30-c9ef-4e22-80d3-d879ec4de1f3","2022","95","A man invested Rs. 6500 on compound interest at the rate of 10% p.a. for two years in scheme A. Find the total interest (approximate) receiv","no_primary_tag","flagged","","","9ea559c5-2c7b-49b4-8ab0-98938fd471df","medium"
"question","9d9dae9c-3c86-4be2-ba19-7b5477b51a14","2022","96","If total amount spends by A on EMI and house rent is 50% of his total monthly income and total amount pay by B for EMI is Rs. 15000, then fi","no_primary_tag","flagged","","","10d8610d-9dbd-4f47-b301-1ed3c0d2dce6","medium"
"question","a69e7586-f670-45ed-80f1-9aff4dab7a3a","2022","97","The amount spends on house rent by A is Rs. 5000 more than that of B and total amount spends on house rent paid by A is Rs. 3000 more than t","no_primary_tag","flagged","","","10d8610d-9dbd-4f47-b301-1ed3c0d2dce6","hard"
"question","d0307cd2-4509-44d8-b799-445bdb5366d6","2022","103","Quantity I: Value of ‘ x’ for equation ( √px)2 = p4 √p16 Quantity II: Value of ‘ y’ for equation √y4 = √256","non_ascii_suspect;no_primary_tag","flagged","","","0683c41f-da6e-4738-872a-f2cd424de015","medium"
"question","3d527df2-33c0-4f23-8215-bf08d26dde71","2022","104","Given, p > 1 > q > 0. Quantity I: Value of p3−q3 p−q −3pq. Quantity II: Value of (1 −1 q)","non_ascii_suspect;no_primary_tag","flagged","","","0683c41f-da6e-4738-872a-f2cd424de015","hard"
"question","81da5343-1342-42b1-a837-0a61072d7e5f","2022","105","Find the ratio of smallest root of equation I to the smallest root of equation II. (a) 1 : 2","no_primary_tag","flagged","","","01f2ee8f-c655-4c2e-912e-e0f18a2d3201","medium"
"question","114145a9-20b4-47ab-9dba-0d5996458b97","2022","106","Find the value of (p + q).","no_primary_tag","flagged","","","01f2ee8f-c655-4c2e-912e-e0f18a2d3201","easy"
"question","3e0ea7d9-2960-421b-a530-d917f5e1e89a","2022","107","Find the both roots of equation (p+q)2a2 + (3pq +1) a −6=0.","non_ascii_suspect;no_primary_tag","flagged","","","01f2ee8f-c655-4c2e-912e-e0f18a2d3201","hard"
"question","832ace4c-c6ec-4777-ab01-10682992d04a","2022","108","If X is the correct number which replace the wrong number of the series 229, 256, 320, 441, 661, 1004, then which of following statement/s i","no_primary_tag","flagged","","","7571611f-335f-419f-bb07-46408833d294","hard"
"question","afdbacce-c588-48f8-af3d-1e991d407e80","2022","109","Series (A): 1332, 612, 492, Y, 462, 460 If Y−18 5 is a fourth term of series (B) and follow same pattern as of the series (A), then find the","non_ascii_suspect;no_primary_tag","flagged","","","89b27d9f-7081-4930-9186-c41b93349e1a","hard"
"question","14db0b2a-abb3-4f19-9dd9-bcc1756ffe66","2022","110","49, ?, 82, 145, 269, 484, 826 If ?=A+6, then find the nearest square of A.","no_primary_tag","flagged","","","b0e8a0b7-df35-4f9e-9bdb-dfa6558e2b7a","hard"
"question","b0b87e84-1199-46b5-a526-78ce90bcc022","2022","111","P , Q and R entered into a partnership. After ten months, P and Q left the business. Find the total profit at the end of year. Statement I. ","no_primary_tag","flagged","","","f0e0d76d-38ed-4b29-85db-ae678611b715","hard"
"question","7a26a874-b51b-4003-aca0-e253586b721e","2022","112","Find the downstream speed of boat. Statement I . Difference between downstream speed of boat and speed of the boat in still water is 12 km/h","no_primary_tag","flagged","","","f0e0d76d-38ed-4b29-85db-ae678611b715","hard"
"question","6360db00-bbc5-461b-9585-e90019f525cb","2022","113","Two train A and B running in same direction and cross each other i n 32X seconds. Find the value of X. Statement I. Train B crosses a 140 me","no_primary_tag","flagged","","","f0e0d76d-38ed-4b29-85db-ae678611b715","hard"
"question","fd0e12e3-98ba-4aaf-a620-412fe21144a4","2022","114","Find the difference between age of Z five years hence to age of X seven years ago. Statement I. Age of Z eight years hence will be eight yea","no_primary_tag","flagged","","","f0e0d76d-38ed-4b29-85db-ae678611b715","hard"
"question","257b64c1-8b8f-45d3-ae06-aae308be4295","2022","115","Find the ratio of people who like only car C to people who like car B.","no_primary_tag","flagged","","","05f68c0c-9a50-48b6-b713-7393fdf49bfa","medium"
"question","77751b6a-81ac-4de8-8eee-6c35b9e3969d","2022","116","People like only car A&C together is what percentage people like at least two cars?","no_primary_tag","flagged","","","05f68c0c-9a50-48b6-b713-7393fdf49bfa","medium"
"question","9e362d9c-3625-4cfe-803d-21b35bf97570","2022","117","Ratio of males to females who like only car A is 11:6 respectively. Find the people who like only car B&C together is how much more/less tha","no_primary_tag","flagged","","","05f68c0c-9a50-48b6-b713-7393fdf49bfa","hard"
"question","101f8b0b-71ec-48e8-aa11-f3c7aab5871a","2022","118","If 550 people living in the society, then find the people who do not like any of the three cars.","no_primary_tag","flagged","","","05f68c0c-9a50-48b6-b713-7393fdf49bfa","medium"
"question","44055e09-b61b-47bb-9db5-b40ba7fb91f5","2022","119","People who like only car A and only car B together is how much percentage more/less than sum of the people who like only car A&B together an","no_primary_tag","flagged","","","05f68c0c-9a50-48b6-b713-7393fdf49bfa","hard"
"question","732c0d4a-a43a-426c-b1a2-f08229aa177e","2022","120","Length of train A is 60 meters less than train B and they cross a pole in 24 secs & 108 7 secs respectively. If speed of train B is 126 km/h","no_primary_tag","flagged","","","9a417628-ca65-4a32-bac1-87c365f40334","hard"
